customer_id,age,gender,income_bracket,loyalty_program,membership_years,churned,marital_status,number_of_children,education_level,occupation,customer_zip_code,customer_city,customer_state,surrogate_key,version,effective_start_date,effective_end_date,is_current
726,46,Other,High,Yes,6,Yes,Single,3,Bachelor's,Self-Employed,27694,City D,State Z,729,1,2024-01-01,,True
727,53,Female,Medium,Yes,8,No,Single,4,PhD,Unemployed,38764,City C,State Y,730,1,2024-01-01,,True
728,63,Other,High,No,7,No,Divorced,0,Master's,Employed,70199,City B,State X,731,1,2024-01-01,,True
729,28,Male,Low,No,2,No,Single,2,Bachelor's,Retired,96070,City B,State Z,732,1,2024-01-01,,True
730,33,Female,High,No,4,Yes,Single,0,PhD,Employed,15363,City B,State X,733,1,2024-01-01,,True
731,25,Female,Medium,Yes,7,Yes,Married,3,Master's,Self-Employed,12042,City C,State X,734,1,2024-01-01,,True
732,56,Male,High,No,7,Yes,Single,0,PhD,Retired,84198,City D,State Y,735,1,2024-01-01,,True
733,71,Other,High,Yes,1,Yes,Married,4,Master's,Retired,42583,City B,State Z,736,1,2024-01-01,,True
734,20,Other,Medium,Yes,6,Yes,Divorced,4,High School,Retired,77511,City A,State Y,737,1,2024-01-01,,True
735,20,Female,Low,Yes,6,No,Married,3,High School,Retired,80982,City C,State X,738,1,2024-01-01,,True
736,74,Other,High,Yes,6,No,Divorced,2,Bachelor's,Retired,96481,City A,State Z,739,1,2024-01-01,,True
737,79,Other,Medium,No,5,No,Married,3,Bachelor's,Unemployed,50198,City B,State X,740,1,2024-01-01,,True
738,19,Female,Low,No,0,No,Single,1,High School,Retired,18372,City A,State Z,741,1,2024-01-01,,True
739,41,Female,Low,Yes,3,Yes,Divorced,1,PhD,Unemployed,42047,City B,State Z,742,1,2024-01-01,,True
740,73,Other,Medium,Yes,3,No,Single,1,Master's,Self-Employed,71333,City A,State X,743,1,2024-01-01,,True
741,28,Male,Medium,No,8,No,Married,0,Master's,Retired,41706,City D,State Z,744,1,2024-01-01,,True
742,37,Other,Low,Yes,9,Yes,Divorced,4,Bachelor's,Unemployed,28651,City C,State Z,745,1,2024-01-01,,True
743,23,Male,High,No,10,No,Single,4,PhD,Employed,26155,City B,State Y,746,1,2024-01-01,,True
744,47,Other,High,No,8,No,Single,4,High School,Self-Employed,76296,City D,State Z,747,1,2024-01-01,,True
745,78,Male,Medium,Yes,5,No,Divorced,1,Master's,Self-Employed,81467,City D,State Y,748,1,2024-01-01,,True
746,49,Female,Medium,No,8,No,Single,4,Bachelor's,Employed,17995,City D,State X,749,1,2024-01-01,,True
747,48,Female,High,No,2,No,Divorced,3,Master's,Self-Employed,50314,City C,State Z,750,1,2024-01-01,,True
748,39,Male,Medium,No,7,No,Divorced,2,High School,Unemployed,59572,City C,State X,751,1,2024-01-01,,True
749,74,Other,High,Yes,9,No,Single,2,PhD,Employed,40946,City A,State X,752,1,2024-01-01,,True
750,29,Male,Low,Yes,8,No,Divorced,0,High School,Self-Employed,81210,City C,State Y,753,1,2024-01-01,,True
751,60,Other,Low,No,5,No,Single,0,PhD,Unemployed,22424,City D,State Z,754,1,2024-01-01,,True
752,19,Female,High,Yes,5,Yes,Divorced,3,Bachelor's,Retired,94745,City B,State Y,755,1,2024-01-01,,True
753,21,Male,Low,Yes,5,Yes,Divorced,4,Master's,Unemployed,75982,City A,State Y,756,1,2024-01-01,,True
754,30,Other,Low,No,3,No,Married,3,Master's,Employed,60448,City A,State X,757,1,2024-01-01,,True
755,67,Male,High,No,2,Yes,Married,4,Master's,Retired,48431,City A,State Z,758,1,2024-01-01,,True
756,72,Other,Medium,No,3,Yes,Single,2,High School,Unemployed,55743,City C,State Z,759,1,2024-01-01,,True
757,39,Female,High,Yes,6,No,Married,3,Master's,Unemployed,58667,City D,State Y,760,1,2024-01-01,,True
758,35,Female,Medium,No,10,No,Single,1,Master's,Unemployed,53954,City A,State Z,761,1,2024-01-01,,True
759,46,Female,Medium,Yes,10,Yes,Married,1,Master's,Retired,63243,City B,State Y,762,1,2024-01-01,,True
760,54,Other,Medium,No,10,Yes,Married,4,Master's,Unemployed,67834,City C,State Y,763,1,2024-01-01,,True
761,51,Other,Low,Yes,7,Yes,Single,3,PhD,Retired,41282,City B,State Y,764,1,2024-01-01,,True
762,40,Female,Medium,Yes,5,Yes,Divorced,1,High School,Unemployed,83100,City A,State Y,765,1,2024-01-01,,True
763,69,Other,High,Yes,5,Yes,Single,3,PhD,Employed,12082,City D,State Y,766,1,2024-01-01,,True
764,59,Other,Low,Yes,1,Yes,Married,4,PhD,Self-Employed,37891,City B,State Y,767,1,2024-01-01,,True
765,41,Male,Medium,No,5,No,Married,0,High School,Employed,30774,City B,State Z,768,1,2024-01-01,,True
766,71,Female,Medium,Yes,5,No,Single,0,Master's,Retired,72889,City A,State Y,769,1,2024-01-01,,True
767,76,Other,High,No,8,No,Married,1,High School,Unemployed,58330,City B,State X,770,1,2024-01-01,,True
768,49,Male,High,No,10,No,Married,4,Bachelor's,Retired,19493,City C,State Y,771,1,2024-01-01,,True
769,33,Male,Medium,No,7,No,Divorced,1,PhD,Employed,18716,City D,State X,772,1,2024-01-01,,True
770,21,Male,Low,No,10,No,Single,3,Bachelor's,Employed,99681,City C,State Z,773,1,2024-01-01,,True
771,38,Female,Low,No,10,No,Married,3,Master's,Retired,86124,City C,State Y,774,1,2024-01-01,,True
772,38,Female,Medium,No,4,Yes,Single,3,High School,Employed,68471,City B,State X,775,1,2024-01-01,,True
773,18,Female,Low,Yes,2,Yes,Divorced,4,PhD,Retired,44913,City B,State X,776,1,2024-01-01,,True
774,32,Other,Low,Yes,0,No,Divorced,3,Bachelor's,Unemployed,56798,City A,State X,777,1,2024-01-01,,True
775,67,Female,Medium,No,1,Yes,Married,1,High School,Unemployed,10279,City D,State Z,778,1,2024-01-01,,True
776,66,Other,Low,No,2,Yes,Married,2,High School,Self-Employed,23144,City D,State X,779,1,2024-01-01,,True
777,37,Male,High,No,4,Yes,Married,0,High School,Self-Employed,89445,City A,State Z,780,1,2024-01-01,,True
778,50,Male,Low,No,0,No,Single,3,High School,Self-Employed,97485,City C,State X,781,1,2024-01-01,,True
779,59,Female,High,Yes,1,No,Divorced,0,Master's,Retired,18344,City A,State Y,782,1,2024-01-01,,True
780,41,Other,Medium,Yes,2,No,Divorced,3,Bachelor's,Unemployed,18935,City C,State Y,783,1,2024-01-01,,True
781,49,Male,High,No,8,No,Single,4,PhD,Self-Employed,18850,City C,State Y,784,1,2024-01-01,,True
782,18,Female,Medium,No,7,No,Married,2,Bachelor's,Self-Employed,10902,City D,State Y,785,1,2024-01-01,,True
783,55,Other,Low,Yes,9,No,Married,1,High School,Employed,86955,City B,State X,786,1,2024-01-01,,True
784,37,Other,Low,Yes,6,Yes,Single,2,Bachelor's,Retired,99170,City C,State X,787,1,2024-01-01,,True
785,21,Female,Medium,Yes,8,Yes,Divorced,0,Master's,Self-Employed,33387,City A,State X,788,1,2024-01-01,,True
786,61,Other,High,No,8,Yes,Single,3,High School,Retired,98029,City A,State X,789,1,2024-01-01,,True
787,73,Other,Medium,Yes,4,No,Divorced,4,High School,Self-Employed,60453,City C,State X,790,1,2024-01-01,,True
788,75,Male,High,Yes,9,No,Divorced,4,Bachelor's,Unemployed,68178,City C,State Z,791,1,2024-01-01,,True
789,48,Female,High,No,10,Yes,Divorced,1,Master's,Retired,61564,City D,State X,792,1,2024-01-01,,True
790,50,Male,Low,Yes,3,No,Divorced,1,High School,Employed,99890,City D,State Y,793,1,2024-01-01,,True
791,47,Other,High,No,10,Yes,Divorced,2,Bachelor's,Retired,72625,City C,State Z,794,1,2024-01-01,,True
792,18,Other,Medium,Yes,3,No,Single,1,Bachelor's,Unemployed,28845,City B,State X,795,1,2024-01-01,,True
793,21,Male,Medium,Yes,2,No,Married,2,Master's,Retired,35239,City C,State Y,796,1,2024-01-01,,True
794,79,Male,Low,Yes,4,No,Single,1,PhD,Self-Employed,41411,City D,State Z,797,1,2024-01-01,,True
795,79,Female,Low,Yes,0,No,Divorced,2,Master's,Employed,46655,City A,State X,798,1,2024-01-01,,True
796,34,Other,Medium,Yes,2,No,Married,2,High School,Self-Employed,28426,City B,State Y,799,1,2024-01-01,,True
797,21,Female,Medium,No,8,No,Divorced,1,Master's,Unemployed,43862,City D,State Z,800,1,2024-01-01,,True
798,59,Other,High,No,1,Yes,Single,1,Master's,Employed,72550,City A,State Z,801,1,2024-01-01,,True
799,63,Other,High,No,1,No,Single,3,PhD,Unemployed,36510,City B,State Z,802,1,2024-01-01,,True
800,63,Other,Medium,Yes,4,Yes,Divorced,2,High School,Self-Employed,22104,City D,State Y,803,1,2024-01-01,,True
801,36,Female,Medium,No,6,No,Divorced,2,PhD,Retired,93779,City C,State Z,804,1,2024-01-01,,True
802,46,Male,Low,No,6,Yes,Single,2,Bachelor's,Employed,20174,City A,State Z,805,1,2024-01-01,,True
803,68,Male,Low,No,1,Yes,Married,2,Bachelor's,Employed,93127,City A,State Y,806,1,2024-01-01,,True
804,34,Male,High,Yes,9,No,Single,3,PhD,Employed,47832,City D,State Y,807,1,2024-01-01,,True
805,53,Female,Medium,Yes,5,No,Married,3,High School,Retired,50958,City A,State Z,808,1,2024-01-01,,True
806,38,Other,High,No,5,Yes,Married,1,Bachelor's,Self-Employed,30584,City B,State Y,809,1,2024-01-01,,True
807,57,Other,High,No,6,Yes,Divorced,1,Master's,Unemployed,35559,City D,State Z,810,1,2024-01-01,,True
808,29,Female,Low,Yes,3,No,Single,4,Master's,Unemployed,23523,City C,State Y,811,1,2024-01-01,,True
809,49,Male,Medium,No,5,No,Married,1,Bachelor's,Unemployed,80692,City C,State Y,812,1,2024-01-01,,True
810,21,Other,High,Yes,4,No,Married,3,High School,Retired,14628,City C,State Z,813,1,2024-01-01,,True
811,59,Female,Medium,Yes,4,Yes,Divorced,4,PhD,Employed,59026,City D,State Y,814,1,2024-01-01,,True
812,54,Female,Low,Yes,4,No,Married,0,Bachelor's,Retired,34100,City C,State Z,815,1,2024-01-01,,True
813,59,Other,Low,Yes,8,No,Single,2,Bachelor's,Employed,36785,City B,State X,816,1,2024-01-01,,True
814,70,Female,Medium,Yes,5,Yes,Single,3,PhD,Retired,89019,City A,State X,817,1,2024-01-01,,True
815,48,Male,Low,No,2,Yes,Married,0,High School,Retired,24479,City C,State Z,818,1,2024-01-01,,True
816,68,Female,Low,No,10,No,Single,2,PhD,Self-Employed,99136,City A,State X,819,1,2024-01-01,,True
817,74,Other,Medium,Yes,4,No,Married,4,Bachelor's,Self-Employed,39593,City D,State X,820,1,2024-01-01,,True
818,40,Female,Low,No,4,No,Single,1,Master's,Retired,47686,City D,State Y,821,1,2024-01-01,,True
819,21,Other,High,No,2,No,Single,3,High School,Retired,30203,City B,State Z,822,1,2024-01-01,,True
820,37,Female,Medium,Yes,4,No,Married,0,High School,Retired,31579,City B,State Y,823,1,2024-01-01,,True
821,75,Other,Low,No,0,No,Single,2,Master's,Employed,91404,City C,State Z,824,1,2024-01-01,,True
822,23,Other,Low,No,9,No,Married,0,Bachelor's,Self-Employed,15156,City A,State Y,825,1,2024-01-01,,True
823,20,Male,High,Yes,10,No,Married,1,PhD,Unemployed,32927,City B,State X,826,1,2024-01-01,,True
824,46,Male,High,Yes,10,No,Single,3,Master's,Employed,76367,City D,State Z,827,1,2024-01-01,,True
825,71,Other,High,No,3,No,Divorced,3,PhD,Employed,58888,City A,State Z,828,1,2024-01-01,,True
826,56,Male,High,Yes,5,No,Married,2,Bachelor's,Employed,46540,City D,State Z,829,1,2024-01-01,,True
827,66,Other,High,No,9,No,Single,4,PhD,Employed,94760,City C,State Z,830,1,2024-01-01,,True
828,28,Male,Medium,No,5,No,Divorced,3,Bachelor's,Unemployed,51445,City D,State Z,831,1,2024-01-01,,True
829,52,Male,High,Yes,9,Yes,Single,2,PhD,Retired,85263,City B,State X,832,1,2024-01-01,,True
830,80,Female,High,No,6,Yes,Married,2,PhD,Unemployed,67670,City C,State Z,833,1,2024-01-01,,True
831,64,Male,Medium,Yes,6,Yes,Single,3,Master's,Employed,51555,City B,State Z,834,1,2024-01-01,,True
832,46,Other,High,Yes,0,No,Divorced,4,High School,Retired,88791,City A,State Y,835,1,2024-01-01,,True
833,29,Male,Medium,Yes,1,Yes,Divorced,4,Master's,Unemployed,84776,City D,State Z,836,1,2024-01-01,,True
834,54,Other,Low,Yes,1,Yes,Divorced,0,High School,Self-Employed,13125,City D,State Z,837,1,2024-01-01,,True
835,65,Male,High,No,9,Yes,Single,0,Master's,Self-Employed,67788,City B,State Y,838,1,2024-01-01,,True
836,64,Female,Low,No,10,Yes,Married,1,PhD,Unemployed,86256,City B,State Y,839,1,2024-01-01,,True
837,67,Other,Low,No,1,Yes,Divorced,1,Master's,Employed,85904,City B,State X,840,1,2024-01-01,,True
838,64,Female,High,No,3,Yes,Married,1,Bachelor's,Retired,21054,City D,State Y,841,1,2024-01-01,,True
839,71,Male,Low,No,1,Yes,Divorced,0,Bachelor's,Unemployed,53396,City A,State Y,842,1,2024-01-01,,True
840,76,Female,Medium,Yes,2,Yes,Single,2,Bachelor's,Employed,52518,City C,State X,843,1,2024-01-01,,True
841,26,Male,Medium,Yes,3,No,Single,3,PhD,Self-Employed,46880,City D,State X,844,1,2024-01-01,,True
842,39,Male,Medium,No,8,No,Single,3,Bachelor's,Unemployed,85482,City B,State X,845,1,2024-01-01,,True
843,29,Other,High,No,6,No,Divorced,2,Bachelor's,Employed,48984,City D,State Y,846,1,2024-01-01,,True
844,38,Female,Low,Yes,6,Yes,Single,3,Bachelor's,Unemployed,85096,City D,State Z,847,1,2024-01-01,,True
845,75,Female,Low,No,8,No,Divorced,3,High School,Retired,39442,City D,State Z,848,1,2024-01-01,,True
846,35,Male,Low,No,8,Yes,Single,4,High School,Unemployed,52151,City A,State Z,849,1,2024-01-01,,True
847,44,Female,High,Yes,9,Yes,Single,1,Master's,Unemployed,42731,City D,State Y,850,1,2024-01-01,,True
848,57,Other,High,Yes,6,Yes,Married,1,PhD,Self-Employed,38777,City C,State Y,851,1,2024-01-01,,True
849,26,Male,High,Yes,4,Yes,Married,0,High School,Self-Employed,82692,City D,State Z,852,1,2024-01-01,,True
850,56,Other,Medium,Yes,1,Yes,Divorced,0,Master's,Employed,12068,City B,State Z,853,1,2024-01-01,,True
851,20,Male,Medium,No,5,No,Single,3,PhD,Employed,28964,City D,State X,854,1,2024-01-01,,True
852,47,Female,Medium,No,9,No,Married,3,High School,Unemployed,69450,City A,State Y,855,1,2024-01-01,,True
853,43,Other,Medium,Yes,2,No,Divorced,4,Master's,Retired,84558,City C,State Y,856,1,2024-01-01,,True
854,55,Other,Low,Yes,5,Yes,Divorced,2,High School,Self-Employed,52700,City B,State Z,857,1,2024-01-01,,True
855,20,Other,Medium,No,3,No,Divorced,2,Bachelor's,Unemployed,45789,City A,State X,858,1,2024-01-01,,True
856,42,Female,Medium,No,0,Yes,Single,3,Master's,Unemployed,46617,City C,State X,859,1,2024-01-01,,True
857,39,Other,High,No,0,No,Divorced,2,High School,Employed,45971,City B,State Y,860,1,2024-01-01,,True
858,64,Female,Medium,Yes,3,Yes,Married,3,Bachelor's,Self-Employed,90618,City A,State Z,861,1,2024-01-01,,True
859,63,Male,Medium,Yes,8,Yes,Divorced,1,Bachelor's,Retired,26638,City A,State X,862,1,2024-01-01,,True
860,24,Male,Low,Yes,2,Yes,Divorced,3,PhD,Self-Employed,68815,City C,State X,863,1,2024-01-01,,True
861,52,Other,Low,Yes,6,Yes,Divorced,0,High School,Unemployed,34322,City D,State Y,864,1,2024-01-01,,True
862,67,Female,Medium,Yes,10,No,Single,1,Master's,Self-Employed,42189,City A,State X,865,1,2024-01-01,,True
863,76,Male,Medium,Yes,1,Yes,Divorced,2,PhD,Self-Employed,24149,City A,State Y,866,1,2024-01-01,,True
864,76,Male,Low,Yes,8,Yes,Married,3,PhD,Unemployed,85193,City D,State Z,867,1,2024-01-01,,True
865,50,Male,High,No,0,No,Divorced,3,High School,Retired,15823,City C,State Y,868,1,2024-01-01,,True
866,43,Other,Medium,Yes,3,Yes,Married,2,Master's,Employed,94127,City A,State Y,869,1,2024-01-01,,True
867,59,Male,High,Yes,8,No,Single,0,PhD,Self-Employed,10374,City D,State X,870,1,2024-01-01,,True
868,26,Male,Medium,Yes,1,No,Married,2,High School,Self-Employed,99746,City D,State X,871,1,2024-01-01,,True
869,50,Other,Medium,No,4,No,Married,2,Bachelor's,Employed,91939,City D,State Y,872,1,2024-01-01,,True
870,40,Female,Low,Yes,9,No,Single,0,PhD,Self-Employed,20627,City D,State X,873,1,2024-01-01,,True
871,61,Female,Medium,No,1,Yes,Divorced,3,High School,Employed,66354,City A,State Y,874,1,2024-01-01,,True
872,73,Other,Low,Yes,8,No,Divorced,3,Bachelor's,Retired,85720,City C,State X,875,1,2024-01-01,,True
873,59,Other,Medium,No,0,No,Married,1,PhD,Unemployed,60860,City D,State Y,876,1,2024-01-01,,True
874,41,Male,Low,No,7,No,Married,3,Master's,Employed,69113,City C,State X,877,1,2024-01-01,,True
875,59,Female,High,Yes,4,No,Divorced,3,PhD,Employed,86199,City B,State Y,878,1,2024-01-01,,True
876,66,Female,Low,Yes,9,Yes,Divorced,1,Master's,Unemployed,67222,City D,State Z,879,1,2024-01-01,,True
877,35,Male,Medium,No,2,No,Single,1,PhD,Retired,86604,City C,State Y,880,1,2024-01-01,,True
878,53,Female,High,Yes,0,Yes,Married,2,Master's,Employed,92698,City A,State Z,881,1,2024-01-01,,True
879,67,Other,High,No,7,No,Single,3,Bachelor's,Self-Employed,45592,City C,State Y,882,1,2024-01-01,,True
880,31,Female,Medium,Yes,3,Yes,Married,0,PhD,Unemployed,97334,City B,State X,883,1,2024-01-01,,True
881,56,Other,High,No,10,No,Single,4,PhD,Employed,72535,City A,State Y,884,1,2024-01-01,,True
882,75,Female,High,Yes,4,Yes,Divorced,4,Bachelor's,Retired,24055,City C,State Y,885,1,2024-01-01,,True
883,31,Other,High,No,10,No,Single,3,PhD,Employed,95472,City D,State X,886,1,2024-01-01,,True
884,65,Male,Medium,No,2,No,Divorced,3,High School,Retired,71803,City A,State Z,887,1,2024-01-01,,True
885,75,Male,Low,No,5,No,Single,2,PhD,Retired,13060,City D,State X,888,1,2024-01-01,,True
886,50,Female,High,Yes,1,Yes,Married,0,PhD,Unemployed,68527,City A,State Z,889,1,2024-01-01,,True
887,39,Other,High,No,9,No,Single,3,PhD,Self-Employed,78151,City A,State Z,890,1,2024-01-01,,True
888,25,Other,Low,Yes,4,No,Divorced,0,Bachelor's,Employed,59288,City D,State Z,891,1,2024-01-01,,True
889,70,Female,High,Yes,7,No,Married,4,Bachelor's,Retired,45989,City D,State Y,892,1,2024-01-01,,True
890,52,Other,High,No,4,Yes,Divorced,1,High School,Employed,71952,City A,State Y,893,1,2024-01-01,,True
891,67,Other,High,Yes,10,No,Single,4,Master's,Self-Employed,24652,City B,State Z,894,1,2024-01-01,,True
892,40,Male,Medium,No,7,No,Single,3,High School,Self-Employed,53496,City C,State Y,895,1,2024-01-01,,True
893,35,Male,Low,No,7,Yes,Single,3,Bachelor's,Unemployed,11246,City B,State Y,896,1,2024-01-01,,True
894,52,Other,Medium,No,6,No,Married,2,Master's,Self-Employed,39405,City A,State X,897,1,2024-01-01,,True
895,75,Male,High,No,3,No,Divorced,1,High School,Retired,35893,City B,State X,898,1,2024-01-01,,True
896,45,Female,High,Yes,3,Yes,Married,4,PhD,Employed,98834,City C,State X,899,1,2024-01-01,,True
897,37,Other,Medium,No,8,No,Married,2,PhD,Unemployed,36448,City B,State Z,900,1,2024-01-01,,True
898,65,Male,Low,Yes,6,No,Single,2,Master's,Self-Employed,10868,City C,State Z,901,1,2024-01-01,,True
899,34,Male,Medium,Yes,4,No,Divorced,4,PhD,Employed,19849,City A,State Y,902,1,2024-01-01,,True
900,37,Female,High,No,2,Yes,Single,3,Master's,Unemployed,88323,City B,State X,903,1,2024-01-01,,True
901,68,Male,High,No,6,No,Single,0,High School,Retired,14621,City D,State Y,904,1,2024-01-01,,True
902,57,Female,High,Yes,4,No,Married,0,High School,Retired,13396,City A,State Z,905,1,2024-01-01,,True
903,64,Other,Low,No,10,Yes,Married,0,Bachelor's,Retired,29393,City D,State Z,906,1,2024-01-01,,True
904,49,Other,High,Yes,10,Yes,Married,2,PhD,Self-Employed,40291,City B,State X,907,1,2024-01-01,,True
905,53,Male,High,Yes,10,No,Married,2,Bachelor's,Unemployed,92067,City A,State Z,908,1,2024-01-01,,True
906,69,Other,Low,Yes,7,Yes,Married,0,PhD,Unemployed,46547,City B,State Z,909,1,2024-01-01,,True
907,41,Other,Low,Yes,2,Yes,Divorced,0,High School,Unemployed,99220,City C,State Y,910,1,2024-01-01,,True
908,41,Other,Low,Yes,8,Yes,Divorced,3,PhD,Unemployed,13499,City B,State Y,911,1,2024-01-01,,True
909,64,Other,Medium,No,0,Yes,Married,2,Bachelor's,Self-Employed,39428,City A,State X,912,1,2024-01-01,,True
910,80,Other,Medium,No,2,No,Divorced,2,Bachelor's,Retired,98328,City B,State Z,913,1,2024-01-01,,True
911,47,Female,High,Yes,0,No,Single,2,High School,Self-Employed,53798,City B,State X,914,1,2024-01-01,,True
912,41,Female,Medium,No,1,No,Married,0,PhD,Employed,55294,City D,State Y,915,1,2024-01-01,,True
913,30,Other,Medium,Yes,0,Yes,Single,1,PhD,Self-Employed,17465,City C,State Y,916,1,2024-01-01,,True
914,18,Other,Medium,Yes,10,Yes,Divorced,0,High School,Unemployed,71192,City B,State X,917,1,2024-01-01,,True
915,72,Male,Low,Yes,3,Yes,Single,3,Master's,Unemployed,58070,City C,State X,918,1,2024-01-01,,True
916,53,Male,Medium,No,4,No,Married,1,Bachelor's,Unemployed,24369,City B,State X,919,1,2024-01-01,,True
917,27,Male,Medium,No,0,No,Single,0,High School,Unemployed,96348,City A,State Y,920,1,2024-01-01,,True
918,71,Female,Low,No,1,Yes,Single,3,PhD,Employed,14907,City A,State Z,921,1,2024-01-01,,True
919,43,Female,High,No,4,No,Divorced,2,Bachelor's,Retired,23621,City D,State Y,922,1,2024-01-01,,True
920,26,Other,Medium,Yes,8,No,Married,4,Master's,Self-Employed,67056,City A,State X,923,1,2024-01-01,,True
921,34,Male,High,No,7,Yes,Married,2,PhD,Unemployed,70218,City D,State X,924,1,2024-01-01,,True
922,56,Male,High,Yes,9,No,Divorced,3,Master's,Self-Employed,77825,City A,State X,925,1,2024-01-01,,True
923,64,Female,High,No,2,No,Married,2,PhD,Unemployed,82204,City A,State X,926,1,2024-01-01,,True
924,32,Other,Low,No,10,Yes,Married,3,Bachelor's,Employed,74005,City C,State Z,927,1,2024-01-01,,True
925,48,Female,Medium,Yes,0,No,Married,1,High School,Employed,57565,City B,State Y,928,1,2024-01-01,,True
926,48,Female,Medium,Yes,3,Yes,Single,2,Bachelor's,Employed,68336,City A,State Y,929,1,2024-01-01,,True
927,49,Male,Low,Yes,2,Yes,Single,0,PhD,Retired,59742,City A,State Z,930,1,2024-01-01,,True
928,44,Other,Medium,Yes,6,Yes,Divorced,0,Master's,Retired,26804,City C,State X,931,1,2024-01-01,,True
929,50,Other,Medium,No,10,No,Single,2,High School,Employed,69573,City A,State X,932,1,2024-01-01,,True
930,60,Female,High,No,9,Yes,Married,0,Master's,Employed,91887,City D,State Y,933,1,2024-01-01,,True
931,43,Other,Medium,Yes,7,No,Single,1,High School,Unemployed,22624,City A,State Y,934,1,2024-01-01,,True
932,74,Female,Low,Yes,4,Yes,Divorced,4,Master's,Employed,69319,City C,State X,935,1,2024-01-01,,True
933,65,Female,Low,No,10,No,Married,4,Bachelor's,Unemployed,18738,City B,State X,936,1,2024-01-01,,True
934,51,Female,Low,Yes,2,Yes,Married,4,Bachelor's,Unemployed,53383,City D,State Y,937,1,2024-01-01,,True
935,53,Male,High,No,3,Yes,Single,2,Master's,Employed,12758,City B,State X,938,1,2024-01-01,,True
936,79,Male,Medium,Yes,1,Yes,Married,1,High School,Self-Employed,58619,City C,State Z,939,1,2024-01-01,,True
937,79,Female,High,No,4,Yes,Married,3,High School,Retired,13648,City D,State X,940,1,2024-01-01,,True
938,28,Other,Low,No,3,No,Married,1,High School,Retired,76133,City A,State X,941,1,2024-01-01,,True
939,28,Female,High,No,1,Yes,Married,0,PhD,Self-Employed,67849,City C,State X,942,1,2024-01-01,,True
940,74,Female,Medium,No,0,No,Divorced,2,PhD,Employed,98062,City C,State X,943,1,2024-01-01,,True
941,23,Female,Low,No,9,Yes,Single,3,Master's,Employed,87722,City C,State Y,944,1,2024-01-01,,True
942,79,Other,Low,Yes,9,No,Single,0,PhD,Employed,66907,City C,State Y,945,1,2024-01-01,,True
943,37,Other,High,Yes,2,Yes,Single,1,Master's,Employed,86489,City B,State Y,946,1,2024-01-01,,True
944,50,Female,High,No,5,No,Married,3,Bachelor's,Retired,74235,City A,State Y,947,1,2024-01-01,,True
945,46,Other,Medium,Yes,5,Yes,Divorced,2,High School,Retired,34868,City D,State Z,948,1,2024-01-01,,True
946,28,Female,Medium,Yes,0,No,Married,4,Master's,Self-Employed,41589,City B,State Z,949,1,2024-01-01,,True
947,51,Female,Medium,Yes,7,Yes,Married,1,High School,Self-Employed,75891,City B,State Y,950,1,2024-01-01,,True
948,45,Male,High,No,9,No,Married,1,Bachelor's,Self-Employed,72800,City B,State Y,951,1,2024-01-01,,True
949,77,Other,Low,Yes,8,Yes,Married,3,Master's,Self-Employed,98450,City B,State Z,952,1,2024-01-01,,True
950,54,Other,Low,No,7,No,Married,0,PhD,Self-Employed,36211,City B,State Z,953,1,2024-01-01,,True
951,21,Other,Medium,No,6,Yes,Divorced,1,PhD,Employed,85363,City B,State Z,954,1,2024-01-01,,True
952,71,Other,Medium,Yes,3,Yes,Divorced,1,High School,Retired,88717,City C,State Z,955,1,2024-01-01,,True
953,56,Female,High,Yes,8,Yes,Single,4,Master's,Self-Employed,68024,City D,State X,956,1,2024-01-01,,True
954,53,Female,High,Yes,0,No,Married,0,High School,Unemployed,71096,City C,State Z,957,1,2024-01-01,,True
955,46,Other,Low,Yes,6,No,Divorced,3,Master's,Employed,42011,City C,State Z,958,1,2024-01-01,,True
956,20,Other,Low,Yes,7,Yes,Divorced,0,PhD,Employed,99491,City B,State Z,959,1,2024-01-01,,True
957,70,Female,Medium,No,1,No,Married,3,High School,Retired,39327,City B,State Y,960,1,2024-01-01,,True
958,63,Other,Low,No,5,No,Married,3,Bachelor's,Self-Employed,74308,City A,State Z,961,1,2024-01-01,,True
959,51,Female,High,Yes,5,Yes,Divorced,1,PhD,Self-Employed,41921,City D,State Z,962,1,2024-01-01,,True
960,43,Male,Low,No,2,No,Divorced,4,Bachelor's,Unemployed,93869,City B,State Z,963,1,2024-01-01,,True
961,23,Other,High,Yes,4,Yes,Married,2,High School,Unemployed,23758,City A,State X,964,1,2024-01-01,,True
962,18,Other,High,No,5,Yes,Single,3,Bachelor's,Self-Employed,91673,City B,State Z,965,1,2024-01-01,,True
963,76,Other,High,No,3,Yes,Single,0,High School,Unemployed,17259,City B,State X,966,1,2024-01-01,,True
964,41,Male,Low,No,9,Yes,Married,2,High School,Retired,57924,City C,State X,967,1,2024-01-01,,True
965,61,Female,Low,No,3,Yes,Married,2,Master's,Retired,65430,City D,State Y,968,1,2024-01-01,,True
966,79,Female,Low,No,10,No,Divorced,3,Master's,Employed,26826,City B,State Z,969,1,2024-01-01,,True
967,30,Other,Medium,Yes,8,Yes,Married,3,High School,Unemployed,64007,City A,State X,970,1,2024-01-01,,True
968,49,Female,Medium,Yes,1,Yes,Single,3,High School,Retired,68916,City B,State Z,971,1,2024-01-01,,True
969,61,Female,Medium,No,10,Yes,Single,1,Master's,Retired,83854,City A,State X,972,1,2024-01-01,,True
