product_id,product_name,product_brand,product_category,product_rating,product_review_count,product_stock,product_return_rate,product_size,product_weight,product_color,product_material,product_manufacture_date,product_expiry_date,product_shelf_life,unit_price
9929,Product E,Brand Y,Groceries,3.8,559,59,0.47,Medium,7.74,Red,Plastic,2021-04-27 12:59:58,2024-09-29 20:34:14,1251,913.11
9930,Product E,Brand Z,Clothing,4.5,371,46,0.33,Small,7.92,White,Metal,2021-09-22 18:28:26,2022-03-24 12:54:14,183,207.27
9931,Product A,Brand Y,Toys,1.4,213,1,0.49,Large,2.97,Red,Glass,2020-10-31 09:31:52,2023-02-05 08:53:39,827,674.64
9932,Product A,Brand X,Furniture,4.1,978,76,0.16,Large,3.8,Red,Glass,2020-09-25 07:57:56,2021-10-13 20:46:06,383,565.72
9933,Product D,Brand Z,Clothing,4.7,621,43,0.3,Small,3.11,Blue,Metal,2020-09-30 20:27:55,2021-03-28 00:27:09,179,107.08
9934,Product D,Brand Y,Electronics,2.7,79,73,0.17,Medium,8.05,Blue,Wood,2020-03-18 02:43:19,2022-08-31 00:56:33,896,168.59
9935,Product B,Brand X,Clothing,3.3,288,18,0.47,Large,2.19,Blue,Metal,2022-05-23 05:21:44,2023-11-20 18:58:20,546,832.94
9936,Product B,Brand X,Clothing,2.8,876,97,0.46,Small,6.49,Black,Wood,2021-08-27 14:41:56,2022-07-18 18:38:23,325,693.38
9937,Product B,Brand X,Clothing,1.6,300,12,0.35,Large,6.08,Red,Plastic,2022-08-08 20:16:24,2027-02-10 14:52:53,1647,391.07
9938,Product A,Brand X,Groceries,3.0,200,100,0.15,Large,0.68,Blue,Plastic,2020-05-21 18:33:11,2024-06-13 23:38:38,1484,869.94
9939,Product E,Brand X,Furniture,1.5,407,77,0.13,Small,9.09,White,Wood,2022-01-17 23:40:43,2025-12-01 15:46:25,1414,11.55
9940,Product C,Brand X,Groceries,2.8,273,43,0.1,Medium,7.2,Green,Metal,2022-02-19 02:35:29,2023-04-08 03:51:42,413,654.38
9941,Product E,Brand X,Toys,4.9,549,100,0.09,Small,2.31,Black,Metal,2021-05-02 10:17:59,2025-08-31 04:33:59,1582,692.21
9942,Product B,Brand Y,Toys,2.1,585,100,0.13,Large,2.58,Red,Plastic,2021-09-25 05:40:56,2025-04-23 19:12:38,1306,804.59
9943,Product A,Brand Y,Clothing,1.9,693,92,0.12,Medium,7.65,Blue,Metal,2020-01-16 19:49:32,2023-03-07 03:34:47,1146,529.2
9944,Product A,Brand Z,Groceries,1.6,648,76,0.19,Large,2.51,Black,Plastic,2021-11-13 12:18:36,2022-07-23 21:52:57,252,655.53
9945,Product D,Brand Y,Clothing,1.1,6,92,0.0,Small,8.2,Red,Plastic,2020-10-13 07:52:04,2021-02-26 04:26:33,136,57.96
9946,Product D,Brand Y,Furniture,2.6,360,67,0.13,Medium,0.96,Black,Plastic,2020-07-16 07:57:00,2024-08-26 05:04:19,1502,615.61
9947,Product A,Brand Z,Furniture,1.4,502,79,0.07,Small,7.76,White,Glass,2020-12-09 17:01:49,2021-07-27 08:49:12,230,257.7
9948,Product E,Brand X,Furniture,3.0,197,97,0.29,Small,8.59,Blue,Plastic,2020-08-29 13:29:01,2024-08-30 10:41:50,1462,278.27
9949,Product E,Brand Z,Furniture,3.2,849,83,0.45,Small,2.11,Black,Metal,2021-08-07 18:06:04,2022-12-03 06:21:30,483,323.98
9950,Product C,Brand X,Groceries,1.5,783,47,0.33,Large,2.23,Green,Plastic,2021-09-24 21:55:34,2022-10-12 16:58:26,383,669.48
9951,Product E,Brand Z,Clothing,3.5,255,87,0.46,Medium,1.44,White,Glass,2022-07-09 13:08:08,2024-03-01 16:00:00,601,738.47
9952,Product B,Brand Z,Furniture,4.6,462,37,0.02,Small,8.05,White,Metal,2022-02-22 14:20:37,2025-08-28 02:13:15,1283,60.83
9953,Product D,Brand Z,Furniture,4.2,620,41,0.29,Large,3.12,Green,Wood,2020-06-27 05:27:52,2021-11-30 23:34:12,521,421.26
9954,Product C,Brand Y,Clothing,2.5,16,9,0.1,Small,2.82,Black,Wood,2020-04-26 05:54:38,2021-01-18 12:07:39,267,144.7
9955,Product B,Brand Y,Groceries,2.3,528,63,0.47,Large,7.45,Green,Plastic,2020-01-01 18:33:45,2021-11-04 00:24:43,673,696.57
9956,Product D,Brand X,Electronics,4.3,950,98,0.45,Medium,2.92,White,Metal,2020-10-06 03:26:45,2025-07-02 17:03:46,1730,774.09
9957,Product C,Brand X,Clothing,3.4,181,17,0.29,Large,5.94,Green,Glass,2022-07-08 22:44:45,2024-10-01 01:01:16,816,279.83
9958,Product E,Brand X,Toys,2.4,317,16,0.27,Medium,7.88,Black,Wood,2020-12-06 05:28:09,2025-03-28 06:58:31,1573,629.71
9959,Product B,Brand Y,Groceries,2.2,260,89,0.11,Medium,1.72,Blue,Metal,2020-02-16 03:20:30,2022-07-11 08:01:49,876,889.53
9960,Product B,Brand Z,Clothing,2.8,906,79,0.07,Small,9.24,White,Plastic,2022-03-24 23:07:36,2024-05-08 21:36:48,776,624.96
9961,Product C,Brand X,Clothing,2.6,129,10,0.19,Small,6.75,Blue,Glass,2022-09-10 04:19:09,2025-02-12 16:21:36,886,854.04
9962,Product C,Brand Y,Groceries,4.1,575,22,0.32,Large,5.01,Blue,Metal,2022-08-20 10:57:18,2023-02-17 07:35:44,181,350.38
9963,Product B,Brand Z,Toys,2.5,908,49,0.08,Small,4.39,Red,Wood,2021-01-05 02:05:22,2022-11-29 03:10:31,693,453.37
9964,Product D,Brand Y,Toys,1.4,626,1,0.39,Large,5.3,Green,Plastic,2020-08-15 04:58:45,2024-10-22 16:27:04,1529,90.56
9965,Product C,Brand Z,Clothing,2.8,730,45,0.45,Medium,0.62,Black,Wood,2021-10-06 16:13:54,2024-10-02 07:05:16,1092,715.04
9966,Product C,Brand Y,Groceries,2.5,578,66,0.09,Large,6.77,Black,Metal,2020-07-25 16:15:31,2021-01-01 18:42:49,160,955.41
9967,Product B,Brand X,Clothing,2.3,670,54,0.1,Small,7.44,Blue,Metal,2022-05-25 11:45:40,2023-12-01 08:52:57,555,891.77
9968,Product B,Brand Z,Groceries,1.9,5,42,0.13,Large,9.0,Green,Metal,2022-08-20 21:23:24,2026-11-12 11:09:40,1545,879.08
9969,Product C,Brand Y,Furniture,1.6,292,10,0.31,Small,9.59,White,Glass,2020-06-12 10:46:29,2025-03-26 12:07:36,1748,846.85
9970,Product C,Brand Y,Electronics,4.0,989,74,0.18,Medium,4.54,Black,Plastic,2021-05-17 12:57:49,2024-08-17 03:58:22,1188,713.89
9971,Product E,Brand X,Furniture,1.6,188,59,0.49,Small,8.98,Blue,Wood,2020-01-24 09:03:06,2023-05-25 07:36:00,1217,219.12
9972,Product D,Brand Y,Toys,2.3,623,35,0.42,Large,9.65,Blue,Wood,2020-10-19 13:42:17,2022-01-27 18:41:00,465,50.37
9973,Product A,Brand X,Toys,2.2,639,15,0.01,Large,5.3,Red,Glass,2020-08-04 21:04:48,2022-08-08 21:35:51,734,659.44
9974,Product B,Brand Y,Furniture,3.4,142,6,0.2,Medium,3.02,Blue,Plastic,2021-01-24 03:25:32,2024-01-28 12:01:54,1099,379.0
9975,Product A,Brand Y,Clothing,3.0,910,30,0.48,Medium,4.26,Red,Glass,2021-09-01 00:20:17,2025-03-29 06:11:01,1305,942.0
9976,Product C,Brand X,Groceries,3.1,387,55,0.5,Medium,2.54,Green,Metal,2022-04-11 19:31:38,2024-05-28 16:28:49,778,85.94
9977,Product B,Brand Z,Groceries,4.4,199,69,0.41,Large,2.68,Blue,Glass,2020-07-11 21:46:31,2024-07-29 14:40:31,1479,332.37
9978,Product A,Brand Z,Electronics,4.8,893,82,0.3,Small,9.29,Blue,Metal,2020-09-29 20:39:16,2022-02-06 06:47:33,495,858.92
9979,Product C,Brand Y,Electronics,3.1,528,2,0.34,Medium,6.0,Red,Glass,2021-09-04 06:51:32,2023-01-05 18:39:48,488,481.02
9980,Product B,Brand Z,Groceries,3.7,798,2,0.21,Small,1.03,Black,Glass,2022-02-16 19:14:17,2026-10-10 02:51:01,1697,677.18
9981,Product A,Brand Z,Furniture,2.7,204,93,0.44,Medium,0.14,Black,Wood,2020-08-10 20:04:59,2022-12-07 18:42:08,849,360.91
9982,Product A,Brand Y,Furniture,2.0,391,66,0.27,Small,7.28,White,Plastic,2022-08-29 21:30:03,2024-01-13 09:39:42,502,560.29
9983,Product A,Brand Z,Groceries,3.4,47,21,0.09,Large,9.23,White,Glass,2021-08-05 11:38:39,2022-12-09 06:10:38,491,641.31
9984,Product C,Brand Y,Groceries,4.1,202,30,0.36,Small,7.15,Red,Plastic,2020-07-11 21:36:29,2024-08-16 04:44:09,1497,224.47
9985,Product E,Brand Z,Toys,2.0,146,58,0.04,Medium,3.63,White,Glass,2021-08-02 03:14:54,2025-12-24 07:02:08,1605,656.9
9986,Product A,Brand X,Clothing,3.9,644,51,0.47,Small,1.26,Red,Plastic,2021-05-20 17:16:17,2024-06-13 20:05:33,1120,151.0
9987,Product E,Brand Y,Toys,3.9,666,27,0.07,Medium,1.18,Green,Wood,2022-05-30 14:50:33,2025-06-03 18:56:04,1100,760.32
9988,Product D,Brand Z,Toys,1.0,820,1,0.35,Large,8.44,White,Plastic,2021-03-05 22:14:58,2025-01-23 02:35:15,1420,65.47
9989,Product D,Brand Z,Clothing,1.6,227,46,0.18,Small,3.02,Green,Glass,2022-04-09 10:29:25,2024-05-01 09:47:17,753,202.6
9990,Product D,Brand Y,Toys,4.6,203,34,0.48,Small,1.43,Black,Wood,2022-06-21 03:11:15,2023-08-12 04:07:46,417,394.9
9991,Product A,Brand Z,Clothing,1.1,476,26,0.3,Medium,5.95,Green,Metal,2021-07-12 06:15:55,2025-09-20 10:59:31,1531,967.96
9992,Product D,Brand X,Toys,3.4,874,96,0.04,Small,7.68,Red,Wood,2021-08-24 17:12:33,2026-08-17 18:46:48,1819,673.0
9993,Product C,Brand Z,Furniture,2.8,82,43,0.49,Medium,4.65,Blue,Wood,2021-10-24 05:05:47,2022-03-05 05:45:12,132,300.91
9994,Product B,Brand Z,Electronics,1.6,162,62,0.38,Large,6.65,Blue,Plastic,2022-07-11 12:46:53,2025-07-28 18:15:58,1113,833.88
9995,Product A,Brand X,Electronics,3.0,271,58,0.0,Small,1.69,Red,Glass,2020-01-28 16:23:35,2023-03-13 02:14:04,1140,398.69
9996,Product A,Brand Z,Groceries,3.0,775,54,0.48,Large,5.49,Red,Wood,2021-02-20 02:21:46,2025-10-05 12:04:50,1688,190.55
9997,Product A,Brand Y,Furniture,3.4,279,27,0.37,Small,4.93,Black,Wood,2021-09-10 02:53:09,2024-10-31 00:55:08,1147,41.67
9998,Product D,Brand X,Groceries,4.7,387,59,0.25,Small,2.55,Black,Plastic,2022-08-24 13:22:22,2027-06-03 18:27:42,1744,601.3
9999,Product E,Brand Z,Groceries,4.8,475,18,0.35,Large,4.88,Green,Wood,2022-03-03 03:23:28,2026-07-21 22:14:44,1601,791.98
10000,Product E,Brand Y,Furniture,2.4,644,34,0.4,Large,3.54,Red,Wood,2021-07-21 02:16:30,2025-03-27 16:55:32,1345,914.04
10001,Product B,Brand X,Groceries,2.1,163,66,0.43,Medium,4.94,White,Glass,2021-03-26 02:38:08,2024-01-10 15:34:29,1020,446.16
10002,Product C,Brand Y,Toys,1.2,316,76,0.36,Small,6.81,Red,Wood,2020-06-21 00:37:29,2020-10-20 19:38:50,121,523.74
10003,Product D,Brand Y,Clothing,4.9,701,99,0.31,Small,3.33,White,Metal,2022-04-16 13:38:13,2027-06-29 16:06:17,1900,467.44
10004,Product A,Brand X,Toys,1.7,345,57,0.47,Large,7.77,Black,Glass,2021-08-07 02:16:33,2026-05-25 14:22:25,1752,998.06
10005,Product C,Brand X,Groceries,3.5,293,12,0.02,Large,5.01,Green,Metal,2022-08-20 12:08:42,2025-06-21 13:56:22,1036,838.77
10006,Product A,Brand X,Furniture,4.0,121,43,0.32,Small,1.13,Red,Glass,2021-03-29 07:10:53,2024-05-13 11:26:04,1141,100.04
10007,Product D,Brand X,Toys,2.3,909,63,0.31,Large,1.74,Red,Wood,2022-09-02 14:35:59,2025-01-19 07:55:28,870,107.73
10008,Product E,Brand Z,Furniture,2.6,538,3,0.23,Large,2.38,Red,Plastic,2022-08-11 22:08:21,2023-12-03 03:18:56,479,960.3
10009,Product B,Brand X,Groceries,2.3,237,7,0.49,Large,7.16,Blue,Wood,2020-09-05 06:58:47,2024-07-04 20:27:36,1398,737.46
10010,Product E,Brand Z,Electronics,1.9,622,57,0.03,Large,3.69,Blue,Metal,2022-09-25 12:27:37,2024-10-04 14:19:02,740,136.82
10011,Product A,Brand X,Electronics,4.6,263,60,0.06,Small,6.81,Red,Wood,2022-01-24 14:40:18,2023-09-01 01:07:03,585,934.21
10012,Product C,Brand Y,Furniture,2.8,981,43,0.01,Small,7.67,Blue,Plastic,2021-01-19 07:50:28,2022-05-11 06:28:13,477,775.0
10013,Product C,Brand X,Electronics,1.7,731,34,0.41,Large,1.25,Black,Glass,2021-12-25 12:26:53,2024-06-27 08:41:37,915,413.61
10014,Product A,Brand X,Clothing,1.5,600,95,0.03,Small,3.46,Blue,Glass,2020-12-17 13:59:17,2022-07-04 16:58:30,564,294.95
10015,Product C,Brand Y,Toys,4.6,739,23,0.22,Small,4.18,White,Plastic,2021-06-26 19:43:57,2026-09-05 23:57:15,1897,897.75
10016,Product D,Brand X,Furniture,2.4,566,16,0.06,Medium,6.39,Black,Glass,2021-11-12 04:42:52,2023-04-24 03:14:54,528,739.77
10017,Product E,Brand Z,Clothing,2.7,544,72,0.21,Large,1.39,Black,Wood,2022-07-31 06:20:36,2023-05-21 10:21:15,294,231.48
10018,Product C,Brand Y,Furniture,2.4,181,77,0.17,Small,0.89,Green,Glass,2022-06-14 00:37:36,2023-07-12 13:49:21,393,140.11
10019,Product A,Brand Y,Clothing,3.5,404,21,0.19,Medium,2.66,Black,Metal,2021-09-15 21:23:25,2022-11-30 11:03:42,441,234.41
10020,Product E,Brand X,Toys,3.9,953,66,0.05,Small,9.21,Green,Glass,2022-04-05 08:15:41,2023-03-15 01:32:02,344,403.0
10021,Product D,Brand Z,Furniture,2.6,25,63,0.39,Small,1.9,Black,Plastic,2021-04-05 19:45:52,2023-09-02 16:05:31,880,517.56
10022,Product A,Brand X,Electronics,4.6,807,99,0.44,Small,9.2,Green,Plastic,2020-04-14 12:29:33,2020-12-02 16:19:48,232,807.29
10023,Product C,Brand Y,Electronics,3.9,950,41,0.43,Large,9.57,Black,Plastic,2021-04-24 06:39:25,2026-01-22 06:45:03,1734,737.19
10024,Product B,Brand Y,Furniture,3.0,484,15,0.41,Large,9.77,Green,Wood,2022-03-15 02:46:42,2025-02-08 03:44:58,1061,314.34
10025,Product C,Brand Y,Clothing,2.2,645,69,0.16,Large,6.24,White,Wood,2020-07-29 23:28:24,2021-09-25 05:15:33,423,320.9
10026,Product B,Brand Z,Electronics,4.7,575,60,0.45,Small,3.31,White,Plastic,2022-05-03 03:24:10,2023-01-18 08:05:46,260,67.23
10027,Product A,Brand Y,Clothing,3.1,416,2,0.39,Large,4.46,Green,Metal,2022-08-03 17:19:45,2026-03-31 20:22:50,1336,976.57
10028,Product D,Brand Z,Clothing,4.4,118,0,0.06,Large,3.12,Red,Wood,2021-04-22 23:20:50,2024-06-02 06:37:49,1137,345.53
10029,Product C,Brand Y,Electronics,3.0,858,78,0.15,Medium,5.36,Green,Wood,2021-04-16 11:59:41,2021-09-05 18:11:11,142,171.47
10030,Product B,Brand Z,Toys,2.8,246,39,0.1,Small,2.63,Blue,Metal,2022-02-13 03:00:33,2022-12-08 01:24:47,298,504.39
10031,Product D,Brand X,Groceries,3.3,768,78,0.1,Large,7.38,Green,Glass,2021-08-30 06:06:10,2026-03-07 21:26:54,1650,334.37
10032,Product E,Brand Y,Toys,1.3,898,98,0.38,Small,7.4,Red,Glass,2021-08-18 08:09:29,2026-12-05 17:28:23,1935,527.3
10033,Product C,Brand Y,Electronics,3.1,543,86,0.15,Small,2.71,Red,Plastic,2021-03-29 19:20:51,2025-10-15 02:16:51,1661,41.02
10034,Product A,Brand X,Clothing,4.9,205,31,0.09,Large,1.74,Green,Metal,2020-04-09 05:17:20,2022-05-27 09:03:38,778,667.13
10035,Product C,Brand X,Toys,3.4,365,96,0.4,Large,5.68,Black,Metal,2020-09-27 21:38:40,2021-03-23 17:40:26,177,136.6
10036,Product D,Brand Z,Groceries,2.2,553,73,0.31,Large,9.77,Blue,Wood,2020-04-05 21:53:09,2024-01-26 11:00:55,1391,917.86
10037,Product B,Brand Z,Furniture,1.1,673,73,0.15,Small,8.03,Black,Glass,2021-07-13 21:32:55,2023-10-27 11:22:10,836,109.33
10038,Product E,Brand Z,Furniture,1.7,161,72,0.39,Small,7.83,Black,Metal,2020-11-12 06:01:22,2022-03-10 01:52:25,483,362.34
10039,Product C,Brand Z,Groceries,4.4,317,71,0.12,Small,0.44,White,Glass,2021-06-18 13:37:47,2026-11-25 07:31:21,1986,190.24
10040,Product C,Brand Z,Clothing,2.7,392,15,0.44,Medium,5.91,Green,Metal,2020-07-05 21:56:06,2024-01-29 20:09:21,1303,819.48
10041,Product E,Brand X,Electronics,2.4,17,37,0.42,Large,6.04,Red,Metal,2020-03-25 09:35:42,2024-10-07 11:37:54,1657,382.24
10042,Product C,Brand X,Toys,4.6,312,62,0.1,Small,6.34,Green,Plastic,2022-01-15 07:49:26,2023-09-06 04:35:11,599,770.35
10043,Product A,Brand Y,Groceries,4.5,370,52,0.16,Small,6.87,Green,Metal,2021-09-04 18:00:54,2022-01-17 20:01:02,135,271.44
10044,Product A,Brand Y,Groceries,4.6,724,46,0.05,Small,4.95,Blue,Wood,2020-04-02 08:32:12,2024-03-25 01:14:57,1453,973.68
10045,Product B,Brand Z,Electronics,3.9,490,7,0.16,Medium,1.72,White,Wood,2020-02-03 21:02:25,2021-06-23 10:18:09,506,292.11
10046,Product D,Brand Y,Furniture,4.9,596,3,0.27,Small,7.23,White,Metal,2020-09-20 15:24:36,2024-10-20 21:49:14,1491,47.46
10047,Product A,Brand X,Groceries,4.7,208,84,0.09,Large,5.15,Red,Glass,2020-12-03 06:57:02,2024-03-09 05:50:50,1192,23.79
10048,Product B,Brand Y,Groceries,3.3,900,55,0.13,Small,4.34,Blue,Plastic,2021-01-12 00:45:38,2026-03-26 13:07:42,1899,669.13
10049,Product E,Brand Y,Furniture,3.0,952,53,0.31,Small,5.08,Blue,Plastic,2022-09-23 11:20:41,2027-06-27 00:38:25,1738,970.85
10050,Product D,Brand X,Furniture,1.9,162,44,0.36,Small,6.56,White,Wood,2020-11-03 06:08:33,2022-11-30 10:13:11,757,839.33
10051,Product A,Brand Y,Clothing,4.0,15,14,0.13,Small,4.11,Red,Metal,2021-03-20 05:21:21,2024-05-14 20:35:46,1151,949.73
10052,Product D,Brand Y,Clothing,4.4,317,7,0.13,Large,3.55,Red,Glass,2020-04-16 23:16:13,2021-01-30 09:55:25,289,491.46
10053,Product B,Brand X,Furniture,3.0,677,97,0.34,Small,8.69,Blue,Plastic,2021-04-12 18:03:19,2022-05-19 08:29:34,402,377.82
10054,Product D,Brand X,Groceries,1.4,383,77,0.11,Small,2.07,Red,Metal,2020-07-10 19:13:19,2025-10-12 15:12:08,1920,211.21
10055,Product C,Brand X,Clothing,2.8,146,93,0.39,Medium,8.93,Green,Wood,2020-11-18 00:17:32,2022-12-08 12:36:06,750,410.44
10056,Product B,Brand X,Furniture,4.3,757,89,0.39,Small,2.99,Red,Plastic,2022-08-31 15:02:05,2023-06-30 03:17:03,303,437.32
10057,Product A,Brand X,Furniture,4.5,18,34,0.45,Large,8.07,Blue,Wood,2020-04-12 04:13:46,2020-11-07 19:01:24,209,854.07
10058,Product E,Brand Y,Clothing,4.1,461,40,0.08,Medium,7.43,White,Glass,2021-10-08 01:36:18,2023-04-07 05:06:32,546,366.02
10059,Product C,Brand Y,Clothing,4.6,149,23,0.17,Large,6.75,Black,Glass,2020-09-08 14:24:48,2022-11-12 17:02:16,795,726.37
10060,Product A,Brand Y,Electronics,5.0,397,31,0.37,Medium,9.45,White,Plastic,2020-02-25 23:20:51,2023-02-23 16:46:17,1094,10.87
10061,Product D,Brand X,Groceries,2.6,352,78,0.32,Medium,7.41,Black,Plastic,2021-07-24 10:32:38,2022-03-01 05:39:59,220,691.2
10062,Product C,Brand X,Toys,3.7,43,70,0.02,Large,8.49,White,Plastic,2020-12-19 12:21:36,2025-11-24 07:57:24,1801,381.28
10063,Product E,Brand Y,Furniture,3.6,239,1,0.46,Small,7.84,White,Metal,2020-01-08 18:00:23,2021-09-28 01:35:33,629,341.21
10064,Product D,Brand Z,Groceries,1.1,913,9,0.15,Small,5.03,Red,Wood,2021-09-11 02:03:57,2024-04-05 05:56:56,937,713.83
10065,Product D,Brand X,Furniture,1.8,405,59,0.1,Small,2.3,Black,Metal,2022-07-18 16:35:49,2025-04-08 02:14:22,995,321.22
10066,Product C,Brand Z,Clothing,2.5,881,70,0.41,Large,3.71,Red,Plastic,2021-10-09 10:23:04,2027-02-11 20:41:38,1951,470.75
10067,Product A,Brand Z,Furniture,1.4,801,68,0.31,Small,3.8,Green,Glass,2020-07-20 17:18:57,2023-04-12 16:40:54,996,542.59
10068,Product B,Brand X,Clothing,1.8,915,80,0.21,Medium,4.2,Green,Metal,2022-07-08 13:17:09,2024-05-30 22:41:06,692,833.99
10069,Product A,Brand Y,Groceries,1.3,436,45,0.35,Small,8.33,Green,Plastic,2022-09-17 10:50:44,2027-02-03 14:12:31,1600,485.07
10070,Product D,Brand Z,Furniture,3.7,119,52,0.26,Small,2.13,Blue,Glass,2020-04-04 19:36:44,2023-12-27 12:56:42,1362,174.58
10071,Product C,Brand Z,Toys,4.0,836,78,0.05,Medium,0.56,White,Metal,2020-04-05 11:31:30,2023-10-26 18:03:41,1299,302.52
10072,Product C,Brand Z,Toys,3.1,307,27,0.43,Medium,8.2,Green,Plastic,2021-06-05 01:36:35,2026-10-26 03:13:07,1969,920.2
10073,Product A,Brand Y,Electronics,5.0,278,21,0.19,Large,9.11,Red,Plastic,2021-02-02 14:45:32,2025-05-17 18:44:43,1565,553.74
10074,Product B,Brand X,Electronics,4.2,715,98,0.03,Small,6.2,Blue,Plastic,2020-04-10 23:55:01,2021-04-09 04:41:27,364,221.25
10075,Product D,Brand Y,Toys,4.1,798,75,0.04,Large,5.87,Black,Plastic,2022-06-14 11:52:15,2023-09-30 15:08:20,473,253.64
10076,Product C,Brand X,Clothing,3.1,17,86,0.16,Large,6.45,White,Wood,2022-03-28 00:02:38,2025-05-31 22:59:08,1160,23.15
10077,Product C,Brand X,Electronics,1.2,965,10,0.45,Large,0.55,White,Glass,2022-03-20 02:36:39,2025-10-19 05:54:02,1309,518.72
10078,Product D,Brand X,Electronics,3.2,255,64,0.49,Medium,4.12,White,Metal,2020-08-21 05:48:54,2023-01-28 02:39:25,890,629.66
10079,Product D,Brand Z,Groceries,2.8,538,38,0.36,Small,2.85,Black,Wood,2021-08-15 10:38:13,2025-06-14 10:05:06,1399,293.74
10080,Product E,Brand Y,Groceries,1.1,921,69,0.47,Medium,7.09,Blue,Plastic,2020-11-13 10:39:43,2022-04-01 09:17:10,504,912.45
10081,Product A,Brand Z,Toys,2.3,372,41,0.14,Medium,7.9,Green,Metal,2022-08-13 12:56:23,2023-08-03 07:54:20,355,682.35
10082,Product B,Brand X,Toys,4.2,811,68,0.25,Large,4.48,Green,Plastic,2021-10-13 21:14:13,2023-10-22 06:23:44,739,137.58
10083,Product E,Brand Z,Groceries,4.7,866,86,0.18,Medium,3.82,Black,Plastic,2020-11-19 03:47:32,2025-06-16 13:51:11,1670,408.77
10084,Product A,Brand Z,Toys,1.1,650,7,0.27,Small,6.8,Blue,Plastic,2021-04-20 23:57:40,2022-11-12 13:31:58,571,208.35
10085,Product B,Brand Y,Groceries,1.6,783,56,0.39,Small,5.13,Blue,Glass,2022-05-17 21:09:08,2027-09-06 21:17:08,1938,96.54
10086,Product A,Brand X,Electronics,2.1,242,12,0.19,Small,8.18,Green,Plastic,2022-03-22 18:04:55,2025-09-15 03:56:00,1273,483.74
10087,Product A,Brand X,Electronics,2.9,333,66,0.43,Medium,0.16,Blue,Wood,2020-06-04 10:38:28,2025-06-21 00:50:09,1843,974.5
10088,Product C,Brand Y,Toys,4.1,511,87,0.35,Large,9.61,White,Glass,2022-04-28 23:45:09,2022-10-17 16:04:12,172,95.65
10089,Product D,Brand Z,Groceries,3.3,619,54,0.07,Medium,1.96,Red,Glass,2020-03-19 20:58:04,2021-06-16 14:21:51,454,426.18
10090,Product C,Brand Z,Furniture,1.1,95,26,0.39,Small,5.69,Blue,Metal,2020-08-13 23:16:52,2024-05-16 17:42:31,1372,93.78
10091,Product C,Brand X,Toys,1.0,20,17,0.45,Small,2.31,Blue,Glass,2021-05-10 05:26:42,2022-12-14 20:30:57,583,762.3
10092,Product C,Brand Z,Groceries,2.7,116,20,0.38,Small,6.55,White,Plastic,2022-07-07 20:32:09,2023-04-17 16:18:07,284,685.84
10093,Product A,Brand X,Clothing,2.6,270,86,0.05,Medium,0.78,Red,Wood,2022-06-18 16:56:24,2027-05-31 05:50:58,1808,208.51
10094,Product C,Brand X,Toys,2.4,801,7,0.5,Large,1.0,Blue,Plastic,2022-08-31 22:19:11,2025-04-10 02:22:30,953,282.51
10095,Product B,Brand Y,Electronics,4.1,722,70,0.37,Large,1.42,Black,Wood,2022-04-23 01:10:05,2027-07-12 23:02:47,1906,331.04
10096,Product E,Brand Y,Electronics,3.3,969,87,0.09,Medium,4.58,Black,Glass,2021-12-10 18:22:08,2022-07-28 07:19:46,230,697.69
10097,Product B,Brand X,Clothing,1.2,980,12,0.23,Large,4.88,Green,Plastic,2022-03-22 06:22:05,2026-12-31 08:29:42,1745,755.87
10098,Product C,Brand Z,Clothing,4.0,130,69,0.02,Large,3.01,White,Metal,2020-02-17 06:55:25,2025-08-02 05:45:37,1993,783.35
10099,Product C,Brand Z,Electronics,2.2,371,49,0.31,Large,3.82,White,Plastic,2020-01-19 00:45:18,2022-10-26 20:54:05,1011,23.84
10100,Product C,Brand Z,Clothing,4.2,27,88,0.42,Medium,0.36,White,Plastic,2020-12-29 22:02:59,2022-11-07 10:26:01,678,200.28
10101,Product A,Brand X,Electronics,3.8,618,94,0.31,Large,5.12,White,Glass,2022-04-27 19:33:27,2023-07-15 15:57:52,444,554.07
10102,Product A,Brand Z,Groceries,1.9,202,92,0.38,Medium,3.89,Blue,Wood,2021-09-08 11:20:35,2025-08-18 02:08:51,1440,427.29
10103,Product E,Brand Y,Electronics,2.9,46,48,0.31,Medium,8.76,Blue,Glass,2021-06-24 14:53:36,2024-03-03 02:56:52,983,877.46
10104,Product B,Brand Z,Clothing,1.4,500,93,0.18,Large,9.77,Green,Plastic,2021-11-23 22:10:41,2023-01-07 01:54:33,410,189.96
10105,Product E,Brand Y,Groceries,3.8,306,100,0.44,Large,4.62,Red,Wood,2021-07-14 18:09:32,2022-07-11 03:41:22,362,350.36
10106,Product D,Brand Y,Groceries,4.5,129,17,0.02,Large,4.19,White,Glass,2022-07-08 13:28:29,2023-06-01 04:59:09,328,991.01
10107,Product C,Brand Y,Clothing,2.1,73,64,0.21,Small,2.17,Blue,Plastic,2022-06-09 03:11:57,2024-09-22 20:24:08,836,372.86
10108,Product E,Brand X,Clothing,3.4,353,2,0.15,Small,3.82,Black,Plastic,2020-02-05 11:58:36,2021-02-12 07:13:39,373,648.65
10109,Product B,Brand X,Furniture,2.7,711,63,0.09,Small,8.95,Black,Metal,2022-02-12 17:14:09,2026-12-07 10:01:49,1759,408.2
