item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001395,ORD00069,PROD0025,2,11682.44,46.86
ITEM001396,ORD00978,PROD0041,3,8645.3,17.24
ITEM001397,ORD00985,PROD0052,1,46365.62,23.21
ITEM001398,ORD00210,PROD0022,1,8252.8,18.99
ITEM001399,ORD00225,PROD0097,4,25713.39,33.48
ITEM001400,ORD00136,PROD0060,4,48824.01,18.8
ITEM001401,ORD00195,PROD0028,4,33427.02,14.84
ITEM001402,ORD00271,PROD0076,1,8517.81,28.94
ITEM001403,ORD00049,PROD0019,4,2245.76,40.87
ITEM001404,ORD00442,PROD0036,3,11901.72,10.24
ITEM001405,ORD00257,PROD0014,4,5503.3,7.09
ITEM001406,ORD00475,PROD0095,4,8598.88,9.33
ITEM001407,ORD00015,PROD0021,1,44723.88,29.45
ITEM001408,ORD00848,PROD0024,1,13128.81,46.53
ITEM001409,ORD00430,PROD0022,5,36753.94,24.57
ITEM001410,ORD00749,PROD0088,5,37918.13,43.33
ITEM001411,ORD00238,PROD0070,2,42419.0,8.86
ITEM001412,ORD00698,PROD0041,-4,11522.52,37.51
ITEM001413,ORD00983,PROD0095,1,35170.68,27.23
ITEM001414,ORD00652,PROD0055,4,49723.94,22.68
ITEM001415,ORD00717,PROD0008,4,24873.57,45.02
ITEM001416,ORD00531,PROD0100,2,871.55,38.23
ITEM001417,ORD00386,PROD0070,2,42049.96,9.02
ITEM001418,ORD00645,PROD0045,3,4400.84,19.67
ITEM001419,ORD00895,PROD0085,-3,16819.05,49.44
ITEM001420,ORD00960,PROD0014,3,7601.99,3.64
ITEM001421,ORD00667,PROD0099,2,28573.85,16.37
ITEM001422,ORD00408,PROD0059,5,27920.57,26.71
ITEM001423,ORD00699,PROD0035,2,30487.17,14.44
ITEM001424,ORD00560,PROD0003,2,45937.44,42.54
ITEM001425,ORD00818,PROD0005,5,11566.97,42.09
ITEM001426,ORD00444,PROD0093,5,12613.49,48.45
ITEM001427,ORD00664,PROD0017,3,16952.28,36.77
ITEM001428,ORD00525,PROD0071,1,14249.94,22.59
ITEM001429,ORD00559,PROD0065,4,37583.6,1.79
ITEM001430,ORD00671,PROD0057,1,9034.21,44.76
ITEM001431,ORD00412,PROD0058,4,27009.58,48.61
ITEM001432,ORD00192,PROD0004,5,19084.37,3.9
ITEM001433,ORD00629,PROD0009,4,26656.65,19.22
ITEM001434,ORD00154,PROD0080,5,25339.69,35.93
ITEM001435,ORD00158,PROD0017,3,9888.06,49.71
ITEM001436,ORD00040,PROD0083,5,26266.9,19.93
ITEM001437,ORD00191,PROD0088,2,34805.53,44.15
ITEM001438,ORD00680,PROD0047,4,31015.0,34.28
ITEM001439,ORD00583,PROD0005,1,8479.19,44.99
ITEM001440,ORD00181,PROD0100,3,13489.29,9.13
ITEM001441,ORD00537,PROD0051,4,9885.75,17.65
ITEM001442,ORD00835,PROD0079,3,12406.58,47.58
ITEM001443,ORD00700,PROD0069,5,39497.8,41.52
ITEM001444,ORD00228,PROD0025,5,46196.18,46.73
ITEM001445,ORD00349,PROD0052,2,34255.02,45.8
ITEM001446,ORD00192,PROD0069,3,46614.84,8.89
ITEM001447,ORD00968,PROD0044,4,28814.64,20.18
ITEM001448,ORD00604,PROD0029,2,30436.08,34.32
ITEM001449,ORD00105,PROD0029,5,35559.7,18.46
ITEM001450,ORD00027,PROD0083,4,47817.32,47.48
ITEM001451,ORD00573,PROD0042,1,37823.8,38.65
ITEM001452,ORD00295,PROD0034,-2,15400.3,31.16
ITEM001453,ORD00899,PROD0087,5,3818.03,41.62
ITEM001454,ORD00936,PROD0062,5,2439.8,26.08
ITEM001455,ORD00722,PROD0043,5,39693.23,4.3
ITEM001456,ORD00373,PROD0027,4,16329.77,22.68
ITEM001457,ORD00335,PROD0042,2,36473.73,18.31
ITEM001458,ORD00908,PROD0028,4,42309.18,26.23
ITEM001459,ORD00244,PROD0055,4,2385.03,47.99
ITEM001460,ORD00273,PROD0020,1,38510.99,4.36
ITEM001461,ORD00795,PROD0046,2,30824.37,47.4
ITEM001462,ORD00125,PROD0090,5,28118.13,30.25
ITEM001463,ORD00855,PROD0017,-4,18113.23,11.75
ITEM001464,ORD00527,PROD0068,5,17480.98,8.14
ITEM001465,ORD00141,PROD0043,5,40488.65,21.41
ITEM001466,ORD00060,PROD0042,5,39635.55,22.49
ITEM001467,ORD00453,PROD0036,3,6997.13,35.31
ITEM001468,ORD00523,PROD0044,3,17042.86,29.42
ITEM001469,ORD00988,PROD0047,3,42094.66,14.4
ITEM001470,ORD00515,PROD0017,3,45533.29,48.38
ITEM001471,ORD00832,PROD0089,4,1367.25,46.63
ITEM001472,ORD00007,PROD0006,1,15411.38,31.96
ITEM001473,ORD00601,PROD0083,2,11897.42,32.13
ITEM001474,ORD00846,PROD0015,3,3555.2,0.28
ITEM001475,ORD00349,PROD0062,1,31707.55,21.28
ITEM001476,ORD00756,PROD0024,1,14289.71,25.99
ITEM001477,ORD00632,PROD0050,4,49755.51,24.53
ITEM001478,ORD00512,PROD0089,2,44953.55,39.44
ITEM001479,ORD00737,PROD0038,4,417.63,18.31
ITEM001480,ORD00528,PROD0095,2,14466.87,47.49
ITEM001481,ORD00072,PROD0068,2,8726.41,27.17
ITEM001482,ORD00836,PROD0014,2,3239.49,10.01
ITEM001483,ORD00147,PROD0083,1,31240.99,2.95
ITEM001484,ORD00757,PROD0002,1,20826.86,24.48
ITEM001485,ORD00209,PROD0092,5,1308.85,8.25
ITEM001486,ORD00483,PROD0052,5,33291.35,8.85
ITEM001487,ORD00186,PROD0045,4,13091.0,48.66
ITEM001488,ORD00576,PROD0081,3,19007.59,43.14
ITEM001489,ORD00965,PROD0005,3,4602.68,40.83
ITEM001490,ORD00876,PROD0086,4,32918.13,12.05
ITEM001491,ORD00105,PROD0051,1,9164.46,21.98
ITEM001492,ORD00124,PROD0083,4,22912.62,10.75
ITEM001493,ORD00454,PROD0092,2,32804.26,48.33
ITEM001494,ORD00980,PROD0004,3,7844.06,47.76
ITEM001495,ORD00932,PROD0079,2,44089.78,47.77
ITEM001496,ORD00751,PROD0055,3,29300.32,32.02
ITEM001497,ORD00242,PROD0071,5,44845.66,16.26
ITEM001498,ORD00373,PROD0090,2,42799.38,27.01
ITEM001499,ORD00328,PROD0072,3,6195.61,36.24
ITEM001500,ORD00475,PROD0095,4,40431.27,14.49
ITEM001501,ORD00965,PROD0003,5,43285.12,28.88
ITEM001502,ORD00976,PROD0100,4,36278.99,9.02
ITEM001503,ORD00458,PROD0078,5,9421.06,8.72
ITEM001504,ORD00072,PROD0021,1,33369.35,29.79
ITEM001505,ORD00778,PROD0068,4,10790.44,35.4
ITEM001506,ORD00838,PROD0042,2,27959.78,45.75
ITEM001507,ORD00249,PROD0017,-2,33793.51,48.6
ITEM001508,ORD00138,PROD0047,4,36332.85,2.71
ITEM001509,ORD00193,PROD0023,1,13339.05,27.71
ITEM001510,ORD00622,PROD0088,4,25345.18,28.45
ITEM001511,ORD00358,PROD0088,2,36130.02,43.93
ITEM001512,ORD00684,PROD0066,3,31907.61,19.72
ITEM001513,ORD00063,PROD0097,1,13978.7,15.11
ITEM001514,ORD00945,PROD0050,1,42773.76,28.69
ITEM001515,ORD00113,PROD0059,1,43604.08,47.7
ITEM001516,ORD00893,PROD0094,5,43392.86,1.14
ITEM001517,ORD00153,PROD0083,5,46350.4,47.09
ITEM001518,ORD00768,PROD0045,1,10022.09,13.86
ITEM001519,ORD00889,PROD0095,5,30642.8,9.82
ITEM001520,ORD00006,PROD0074,4,4224.13,34.34
ITEM001521,ORD00512,PROD0012,5,7344.68,2.42
ITEM001522,ORD00155,PROD0094,2,7954.49,43.34
ITEM001523,ORD00947,PROD0090,4,37657.73,6.98
ITEM001524,ORD00118,PROD0078,1,19190.84,5.23
ITEM001525,ORD00936,PROD0024,1,36111.37,22.32
ITEM001526,ORD00741,PROD0044,5,46626.88,9.9
ITEM001527,ORD00638,PROD0096,2,28637.0,21.57
ITEM001528,ORD00346,PROD0027,-5,9024.0,32.53
ITEM001529,ORD00682,PROD0039,5,38241.57,14.1
ITEM001530,ORD00103,PROD0012,-3,27963.49,19.74
ITEM001531,ORD00538,PROD0018,3,28863.83,16.33
ITEM001532,ORD00138,PROD0020,5,6527.49,42.0
ITEM001533,ORD00606,PROD0025,3,17563.77,19.02
ITEM001534,ORD00810,PROD0009,1,10809.45,33.35
ITEM001535,ORD00611,PROD0045,2,29214.6,41.17
ITEM001536,ORD00795,PROD0013,2,6020.65,13.77
ITEM001537,ORD00435,PROD0046,5,18397.86,15.35
ITEM001538,ORD00947,PROD0017,2,13041.93,3.75
ITEM001539,ORD00761,PROD0100,-2,49505.99,46.51
ITEM001540,ORD00433,PROD0016,3,24017.59,27.88
ITEM001541,ORD00285,PROD0008,2,3169.78,35.94
ITEM001542,ORD00988,PROD0011,4,29581.55,20.62
ITEM001543,ORD00134,PROD0017,3,47263.11,5.35
ITEM001544,ORD00328,PROD0034,2,34253.99,32.1
ITEM001545,ORD00228,PROD0090,3,3026.52,0.84
ITEM001546,ORD00372,PROD0052,4,38443.78,22.57
ITEM001547,ORD00434,PROD0040,5,22196.33,33.85
ITEM001548,ORD00357,PROD0048,3,8706.88,12.3
ITEM001549,ORD00492,PROD0014,2,12629.87,21.71
ITEM001550,ORD00114,PROD0006,5,6013.63,39.18
ITEM001551,ORD00126,PROD0005,-2,45582.25,39.63
ITEM001552,ORD00568,PROD0030,1,13880.88,47.16
ITEM001553,ORD00501,PROD0021,4,27264.19,25.84
ITEM001554,ORD00832,PROD0094,3,7491.79,1.52
ITEM001555,ORD00738,PROD0014,3,23226.42,9.77
ITEM001556,ORD00044,PROD0053,4,2788.77,35.63
ITEM001557,ORD00341,PROD0011,1,14457.49,48.5
ITEM001558,ORD00977,PROD0036,4,40071.23,8.75
ITEM001559,ORD00721,PROD0026,-1,21811.3,17.45
ITEM001560,ORD00881,PROD0068,3,35200.05,29.81
ITEM001561,ORD00509,PROD0004,2,372.79,9.95
ITEM001562,ORD00688,PROD0100,2,7913.57,40.49
ITEM001563,ORD00962,PROD0057,3,44492.86,21.84
ITEM001564,ORD00153,PROD0011,3,26278.33,41.53
ITEM001565,ORD00717,PROD0061,1,48993.16,20.15
ITEM001566,ORD00436,PROD0013,3,31379.2,1.25
ITEM001567,ORD00070,PROD0015,1,24334.12,23.37
ITEM001568,ORD00936,PROD0033,-1,32789.65,29.28
ITEM001569,ORD00557,PROD0099,5,35773.65,37.86
ITEM001570,ORD00879,PROD0091,3,15820.84,33.39
ITEM001571,ORD00725,PROD0009,3,2210.62,30.53
ITEM001572,ORD00514,PROD0005,5,41523.53,41.09
ITEM001573,ORD00952,PROD0051,5,24691.94,11.18
ITEM001574,ORD00067,PROD0026,4,34289.27,40.68
ITEM001575,ORD00392,PROD0078,5,5192.57,45.4
ITEM001576,ORD00979,PROD0013,2,14404.09,2.46
ITEM001577,ORD00492,PROD0074,3,41562.73,38.11
ITEM001578,ORD00448,PROD0024,2,48355.34,33.49
ITEM001579,ORD00610,PROD0038,5,5785.53,30.53
ITEM001580,ORD00827,PROD0002,1,45562.43,8.26
ITEM001581,ORD00442,PROD0085,-2,23416.7,25.78
ITEM001582,ORD00840,PROD0070,2,20596.02,42.05
ITEM001583,ORD00677,PROD0086,1,33055.96,12.97
ITEM001584,ORD00871,PROD0070,1,34248.87,37.55
ITEM001585,ORD00586,PROD0066,5,49653.26,29.24
ITEM001586,ORD00923,PROD0019,1,22278.4,1.12
ITEM001587,ORD00857,PROD0069,5,48232.65,46.39
ITEM001588,ORD00521,PROD0004,1,46410.98,44.71
ITEM001589,ORD00312,PROD0069,2,6100.12,47.34
ITEM001590,ORD00905,PROD0046,5,46362.4,28.55
ITEM001591,ORD00451,PROD0065,3,675.55,8.63
ITEM001592,ORD00832,PROD0004,3,20997.5,16.01
ITEM001593,ORD00683,PROD0012,2,19074.47,4.26
ITEM001594,ORD00610,PROD0052,1,33432.39,46.71
ITEM001595,ORD00524,PROD0064,5,8350.94,33.52
ITEM001596,ORD00574,PROD0065,2,37632.61,28.93
ITEM001597,ORD00687,PROD0062,1,29483.2,11.47
ITEM001598,ORD00121,PROD0034,1,21233.79,17.73
ITEM001599,ORD00046,PROD0064,5,8933.76,14.21
ITEM001600,ORD00916,PROD0089,5,16732.02,18.87
ITEM001601,ORD00110,PROD0100,4,42963.77,32.93
ITEM001602,ORD00657,PROD0051,2,2353.86,30.24
ITEM001603,ORD00432,PROD0090,3,18878.1,27.34
ITEM001604,ORD00738,PROD0034,5,13355.67,25.59
ITEM001605,ORD00156,PROD0009,-4,28085.57,5.11
ITEM001606,ORD00146,PROD0021,3,12233.59,31.52
ITEM001607,ORD00282,PROD0070,5,25176.39,28.69
ITEM001608,ORD00809,PROD0100,2,20066.51,34.83
ITEM001609,ORD00234,PROD0079,1,6959.22,12.93
ITEM001610,ORD00492,PROD0020,5,28829.94,21.25
ITEM001611,ORD00639,PROD0009,1,10801.14,41.48
ITEM001612,ORD00601,PROD0097,2,37799.0,29.98
ITEM001613,ORD00835,PROD0021,2,5487.23,10.67
ITEM001614,ORD00737,PROD0053,1,49052.53,2.19
ITEM001615,ORD00261,PROD0042,5,20090.35,38.99
ITEM001616,ORD00718,PROD0003,2,47811.8,37.52
ITEM001617,ORD00508,PROD0019,3,4958.34,15.89
ITEM001618,ORD00033,PROD0025,3,39406.13,20.82
ITEM001619,ORD00866,PROD0009,4,24263.56,45.58
ITEM001620,ORD00766,PROD0009,5,13008.72,26.91
ITEM001621,ORD00772,PROD0070,1,47825.66,36.47
ITEM001622,ORD00888,PROD0052,4,7358.46,13.57
ITEM001623,ORD00454,PROD0035,4,49764.29,39.36
ITEM001624,ORD00860,PROD0042,5,19786.53,18.83
ITEM001625,ORD00272,PROD0070,4,26966.35,40.24
ITEM001626,ORD00255,PROD0090,5,30965.4,22.02
ITEM001627,ORD00953,PROD0065,4,34465.59,43.34
ITEM001628,ORD00336,PROD0044,5,15746.43,33.0
ITEM001629,ORD00114,PROD0016,5,29995.5,9.03
ITEM001630,ORD00866,PROD0088,4,12395.19,46.44
ITEM001631,ORD00911,PROD0089,1,3612.14,3.93
ITEM001632,ORD00700,PROD0094,1,29840.73,37.64
ITEM001633,ORD00569,PROD0051,2,12502.79,48.79
ITEM001634,ORD00664,PROD0017,1,13069.28,18.62
ITEM001635,ORD00058,PROD0049,-4,1336.18,32.8
ITEM001636,ORD00587,PROD0039,2,48566.61,12.51
ITEM001637,ORD00049,PROD0038,4,34152.18,13.7
ITEM001638,ORD00925,PROD0095,5,21623.87,20.52
ITEM001639,ORD00335,PROD0056,3,41027.55,46.57
ITEM001640,ORD00323,PROD0055,3,22210.49,26.88
ITEM001641,ORD00030,PROD0074,4,15495.22,15.95
ITEM001642,ORD00227,PROD0025,5,1541.68,6.54
ITEM001643,ORD00878,PROD0048,3,43806.69,39.16
ITEM001644,ORD00875,PROD0082,2,16891.72,14.46
ITEM001645,ORD00112,PROD0051,3,17416.47,46.27
ITEM001646,ORD00010,PROD0089,4,9418.23,8.75
ITEM001647,ORD00302,PROD0024,4,44079.58,34.7
ITEM001648,ORD00486,PROD0040,4,15868.66,3.37
ITEM001649,ORD00029,PROD0014,1,35486.13,5.0
ITEM001650,ORD00382,PROD0065,3,25901.77,19.41
ITEM001651,ORD00062,PROD0001,-5,23781.81,25.81
ITEM001652,ORD00406,PROD0062,4,6479.82,43.73
ITEM001653,ORD00178,PROD0074,5,17982.41,46.54
ITEM001654,ORD00919,PROD0002,3,49711.38,20.43
ITEM001655,ORD00270,PROD0022,4,36549.3,45.98
ITEM001656,ORD00055,PROD0027,5,36797.25,44.22
ITEM001657,ORD00351,PROD0030,4,29478.24,19.29
ITEM001658,ORD00771,PROD0069,1,17582.69,40.95
ITEM001659,ORD00173,PROD0048,3,8823.94,6.4
ITEM001660,ORD00688,PROD0072,2,43944.63,18.1
ITEM001661,ORD00771,PROD0035,1,47234.18,12.72
ITEM001662,ORD00669,PROD0048,3,16993.11,7.28
ITEM001663,ORD00202,PROD0010,1,9758.1,46.73
ITEM001664,ORD00459,PROD0037,5,36850.3,48.86
ITEM001665,ORD00699,PROD0080,1,45068.4,19.91
ITEM001666,ORD00212,PROD0032,3,33958.06,8.32
ITEM001667,ORD00174,PROD0004,2,27798.93,18.98
ITEM001668,ORD00174,PROD0010,4,729.52,27.15
ITEM001669,ORD00821,PROD0009,5,48119.58,41.34
ITEM001670,ORD00262,PROD0043,2,30483.15,39.64
ITEM001671,ORD00236,PROD0042,5,7326.83,31.21
ITEM001672,ORD00235,PROD0043,2,689.58,42.89
ITEM001673,ORD00884,PROD0090,1,35786.25,19.82
ITEM001674,ORD00486,PROD0065,3,3441.35,21.25
ITEM001675,ORD00177,PROD0036,3,33534.29,17.97
ITEM001676,ORD00269,PROD0055,1,10592.27,26.75
ITEM001677,ORD00371,PROD0089,1,31015.1,22.52
ITEM001678,ORD00804,PROD0071,-1,34343.4,37.78
ITEM001679,ORD00820,PROD0093,3,29828.25,7.35
ITEM001680,ORD00468,PROD0065,5,43719.26,36.77
ITEM001681,ORD00824,PROD0080,5,49409.78,26.38
ITEM001682,ORD00796,PROD0020,5,49661.06,15.73
ITEM001683,ORD00593,PROD0090,2,5322.24,41.99
ITEM001684,ORD00698,PROD0018,3,1917.82,4.48
ITEM001685,ORD00747,PROD0077,5,19128.79,12.63
ITEM001686,ORD00275,PROD0017,2,32470.0,29.62
ITEM001687,ORD00167,PROD0067,2,39638.2,7.55
ITEM001688,ORD00116,PROD0083,5,19655.67,40.85
ITEM001689,ORD00967,PROD0073,2,25902.35,25.73
ITEM001690,ORD00051,PROD0092,5,10683.35,7.29
ITEM001691,ORD00046,PROD0015,1,8868.88,0.11
ITEM001692,ORD00065,PROD0089,5,21755.13,5.73
ITEM001693,ORD00932,PROD0004,5,29883.64,43.39
ITEM001694,ORD00942,PROD0087,4,6172.97,27.39
ITEM001695,ORD00838,PROD0038,2,39863.29,14.44
ITEM001696,ORD00940,PROD0093,2,14539.21,15.97
ITEM001697,ORD00250,PROD0083,1,37780.35,39.31
ITEM001698,ORD00283,PROD0054,5,9829.87,15.47
ITEM001699,ORD00888,PROD0076,3,39526.26,1.74
ITEM001700,ORD00204,PROD0094,1,37604.68,45.8
ITEM001701,ORD00004,PROD0048,3,47629.59,29.42
ITEM001702,ORD00449,PROD0010,-3,34482.68,21.8
ITEM001703,ORD00996,PROD0086,4,4692.17,0.65
ITEM001704,ORD00663,PROD0051,3,4418.43,4.51
ITEM001705,ORD00861,PROD0029,-3,22406.35,16.2
ITEM001706,ORD00409,PROD0079,5,30968.83,2.1
ITEM001707,ORD00630,PROD0002,3,38034.42,21.49
ITEM001708,ORD00562,PROD0026,3,18958.24,36.28
ITEM001709,ORD00579,PROD0080,4,30385.97,39.25
ITEM001710,ORD00541,PROD0030,5,27815.5,44.89
ITEM001711,ORD00580,PROD0016,4,34138.2,32.04
ITEM001712,ORD00801,PROD0079,1,18612.69,29.57
ITEM001713,ORD00185,PROD0047,4,28510.55,44.84
ITEM001714,ORD00024,PROD0089,5,1211.62,4.35
ITEM001715,ORD00442,PROD0090,3,48173.27,26.1
ITEM001716,ORD00573,PROD0024,-4,48891.12,27.66
ITEM001717,ORD00006,PROD0098,5,7046.09,3.64
ITEM001718,ORD00473,PROD0047,3,48578.62,5.89
ITEM001719,ORD00499,PROD0059,3,33581.11,6.9
ITEM001720,ORD00304,PROD0050,5,3823.95,27.09
ITEM001721,ORD00817,PROD0083,5,4685.91,35.64
ITEM001722,ORD00413,PROD0018,4,8219.67,30.16
ITEM001723,ORD00489,PROD0043,5,22519.03,40.56
ITEM001724,ORD00903,PROD0034,3,6681.33,41.17
ITEM001725,ORD00355,PROD0088,3,41688.6,2.27
ITEM001726,ORD00446,PROD0100,5,42261.6,7.08
ITEM001727,ORD00865,PROD0047,4,35544.3,0.9
ITEM001728,ORD00752,PROD0007,1,11055.91,35.21
ITEM001729,ORD00351,PROD0053,3,23021.97,10.56
ITEM001730,ORD00140,PROD0036,4,25204.62,45.98
ITEM001731,ORD00626,PROD0042,-3,4539.07,26.01
ITEM001732,ORD00969,PROD0067,2,13164.7,22.63
ITEM001733,ORD00093,PROD0018,4,47085.72,27.11
ITEM001734,ORD00954,PROD0099,-3,3388.96,39.32
ITEM001735,ORD00966,PROD0072,1,28760.61,48.74
ITEM001736,ORD00626,PROD0023,4,5549.44,40.81
ITEM001737,ORD00089,PROD0041,2,37401.82,2.18
ITEM001738,ORD00372,PROD0030,4,28518.64,9.98
ITEM001739,ORD00034,PROD0060,1,29723.06,34.02
ITEM001740,ORD00005,PROD0062,3,41515.86,32.68
ITEM001741,ORD00899,PROD0065,5,28132.54,16.36
ITEM001742,ORD00301,PROD0030,2,26142.96,20.66
ITEM001743,ORD00569,PROD0074,2,20665.04,6.58
ITEM001744,ORD00264,PROD0036,4,20729.64,36.64
ITEM001745,ORD00983,PROD0080,5,48872.47,10.11
ITEM001746,ORD00319,PROD0069,1,38548.57,38.67
ITEM001747,ORD00037,PROD0034,3,17654.57,28.07
ITEM001748,ORD00626,PROD0052,2,3529.16,44.62
ITEM001749,ORD00219,PROD0094,3,26248.49,44.07
ITEM001750,ORD00248,PROD0044,2,3117.73,43.1
ITEM001751,ORD00559,PROD0056,1,22445.45,29.41
ITEM001752,ORD00225,PROD0092,3,46554.35,25.17
ITEM001753,ORD00561,PROD0039,2,11469.79,46.06
ITEM001754,ORD00817,PROD0081,3,6981.2,2.37
ITEM001755,ORD00343,PROD0007,4,46357.9,35.23
ITEM001756,ORD00403,PROD0047,4,17686.72,18.21
ITEM001757,ORD00407,PROD0021,2,36486.41,0.49
ITEM001758,ORD00035,PROD0070,3,16295.17,2.13
ITEM001759,ORD00645,PROD0090,3,33337.51,30.0
ITEM001760,ORD00911,PROD0030,1,49839.39,23.13
ITEM001761,ORD00520,PROD0050,1,34365.24,7.12
ITEM001762,ORD00825,PROD0038,4,2793.77,35.13
ITEM001763,ORD00173,PROD0082,1,31087.03,45.97
ITEM001764,ORD00323,PROD0035,1,49910.72,44.65
ITEM001765,ORD00683,PROD0018,2,15755.98,39.69
ITEM001766,ORD00580,PROD0046,-1,43010.59,37.98
ITEM001767,ORD00717,PROD0007,1,16929.3,43.14
ITEM001768,ORD00953,PROD0024,3,32768.35,34.32
ITEM001769,ORD00266,PROD0057,5,21959.28,2.19
ITEM001770,ORD00855,PROD0064,1,35238.81,42.23
ITEM001771,ORD00475,PROD0077,5,17757.89,37.16
ITEM001772,ORD00691,PROD0047,1,33354.71,41.46
ITEM001773,ORD00050,PROD0002,4,33909.17,10.81
ITEM001774,ORD00312,PROD0099,1,44873.39,5.93
ITEM001775,ORD00285,PROD0045,2,43926.52,21.42
ITEM001776,ORD00519,PROD0079,3,27183.78,31.34
ITEM001777,ORD00932,PROD0013,2,16906.86,30.77
ITEM001778,ORD00914,PROD0023,5,38022.26,12.18
ITEM001779,ORD00383,PROD0088,5,2380.66,19.4
ITEM001780,ORD00035,PROD0008,4,28512.78,28.88
ITEM001781,ORD00660,PROD0003,4,47150.94,45.44
ITEM001782,ORD00561,PROD0008,1,35884.73,23.88
ITEM001783,ORD00046,PROD0100,2,25097.6,34.72
ITEM001784,ORD00129,PROD0092,2,28556.77,14.45
ITEM001785,ORD00595,PROD0090,3,1123.51,19.63
ITEM001786,ORD00470,PROD0049,2,501.69,8.03
ITEM001787,ORD00357,PROD0002,1,49269.87,15.66
ITEM001788,ORD00134,PROD0051,2,23022.99,12.74
ITEM001789,ORD00597,PROD0008,2,28676.84,38.95
ITEM001790,ORD00225,PROD0029,3,4852.92,0.76
ITEM001791,ORD00807,PROD0005,5,44762.01,21.09
ITEM001792,ORD00694,PROD0006,3,31896.62,47.95
ITEM001793,ORD00570,PROD0053,5,795.83,44.32
ITEM001794,ORD00120,PROD0012,4,11075.21,6.8
ITEM001795,ORD00950,PROD0001,3,16792.14,48.76
ITEM001796,ORD00934,PROD0059,3,49801.52,27.82
ITEM001797,ORD00557,PROD0058,3,43049.12,4.39
ITEM001798,ORD00608,PROD0095,5,15653.08,19.76
ITEM001799,ORD00237,PROD0031,4,44127.04,39.87
ITEM001800,ORD00906,PROD0089,2,17750.78,9.33
ITEM001801,ORD00262,PROD0060,4,34775.66,6.3
ITEM001802,ORD00930,PROD0057,1,17278.19,8.11
ITEM001803,ORD00731,PROD0097,-5,9533.35,35.02
ITEM001804,ORD00173,PROD0013,5,8628.75,17.63
ITEM001805,ORD00933,PROD0068,1,45502.06,36.14
ITEM001806,ORD00703,PROD0047,5,5410.16,5.6
ITEM001807,ORD00448,PROD0028,5,27556.88,4.08
ITEM001808,ORD00603,PROD0041,5,34544.34,23.52
ITEM001809,ORD00721,PROD0089,1,25886.53,35.44
ITEM001810,ORD00769,PROD0099,3,23989.64,38.28
ITEM001811,ORD00717,PROD0078,2,48956.56,30.43
ITEM001812,ORD00159,PROD0066,5,8701.67,25.45
ITEM001813,ORD00340,PROD0040,1,49771.9,6.91
ITEM001814,ORD00740,PROD0097,4,2793.32,27.56
ITEM001815,ORD00630,PROD0038,5,46338.4,48.97
ITEM001816,ORD00139,PROD0085,2,4525.16,13.94
ITEM001817,ORD00286,PROD0084,2,46235.28,43.01
ITEM001818,ORD00766,PROD0015,1,47678.97,18.0
ITEM001819,ORD00617,PROD0091,2,33689.0,36.79
ITEM001820,ORD00753,PROD0002,2,10472.1,2.54
ITEM001821,ORD00960,PROD0092,2,6646.91,35.85
ITEM001822,ORD00510,PROD0046,2,5251.45,18.65
ITEM001823,ORD00199,PROD0006,2,20954.64,44.32
ITEM001824,ORD00417,PROD0033,4,34140.88,41.24
ITEM001825,ORD00353,PROD0092,5,41426.02,22.85
ITEM001826,ORD00365,PROD0051,5,26909.73,6.6
ITEM001827,ORD00073,PROD0088,1,49534.35,4.48
ITEM001828,ORD00700,PROD0088,1,18968.19,30.41
ITEM001829,ORD00882,PROD0021,5,26591.21,5.97
ITEM001830,ORD00805,PROD0004,3,48271.51,27.06
ITEM001831,ORD00283,PROD0009,5,8193.9,28.37
ITEM001832,ORD00821,PROD0026,1,798.21,2.79
ITEM001833,ORD00416,PROD0072,3,20942.43,48.49
ITEM001834,ORD00403,PROD0059,1,35051.27,46.49
ITEM001835,ORD00087,PROD0074,5,18166.33,3.02
ITEM001836,ORD00596,PROD0037,3,1905.27,48.27
ITEM001837,ORD00401,PROD0026,3,9509.37,11.24
ITEM001838,ORD00427,PROD0045,1,30265.47,8.36
ITEM001839,ORD00195,PROD0017,2,21748.61,41.7
ITEM001840,ORD00091,PROD0038,2,39312.94,33.27
ITEM001841,ORD00942,PROD0095,3,27784.78,16.03
ITEM001842,ORD00690,PROD0020,1,42522.5,31.81
ITEM001843,ORD00978,PROD0006,5,47462.26,29.71
ITEM001844,ORD00704,PROD0080,1,46522.23,7.38
ITEM001845,ORD00246,PROD0093,3,35589.67,32.9
ITEM001846,ORD00585,PROD0088,4,10130.56,16.94
ITEM001847,ORD00246,PROD0018,3,48708.0,9.33
ITEM001848,ORD00375,PROD0086,1,11868.93,12.28
ITEM001849,ORD00973,PROD0026,1,12120.19,3.93
ITEM001850,ORD00855,PROD0047,5,1496.67,49.01
ITEM001851,ORD00274,PROD0048,4,19581.17,34.49
ITEM001852,ORD00692,PROD0035,4,22731.22,29.34
ITEM001853,ORD00917,PROD0093,3,47142.8,45.81
ITEM001854,ORD00344,PROD0026,3,21885.65,28.22
ITEM001855,ORD00878,PROD0035,4,36433.86,38.85
ITEM001856,ORD00392,PROD0009,4,14089.82,3.95
ITEM001857,ORD00352,PROD0037,-3,34917.29,0.4
ITEM001858,ORD00341,PROD0080,3,40756.82,9.27
ITEM001859,ORD00409,PROD0077,2,47003.57,28.79
