transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,payment_method,store_location,transaction_hour,day_of_week,week_of_year,month_of_year,total_sales,promotion_id,promotion_type,holiday_season,season,weekend
9980479,2022-09-10 10:33:41,471,3981,10,708.91,0.09,,Location D,10,,36,9,6451.08,805,,No,Summer,
9980480,2022-05-28 07:41:06,210,4993,10,301.17,0.41,Mobile Payment,Location D,7,Friday,21,5,,349,Flash Sale,,Spring,
9980481,2022-03-01 08:31:16,78,9445,8,,0.02,Credit Card,Location D,8,Wednesday,,3,4160.84,63,Flash Sale,No,Summer,No
9980482,2023-03-05 05:24:41,102,707,3,838.66,0.26,Cash,Location B,5,Saturday,9,3,1861.83,499,Buy One Get One Free,,Summer,
9980483,2023-09-03 05:05:08,47,8053,2,32.82,0.01,Credit Card,Location C,5,Wednesday,,9,64.98,587,,,,No
9980484,2022-10-23 13:44:36,128,8237,10,167.8,0.15,,,13,Wednesday,42,10,1426.3,803,Buy One Get One Free,,Summer,Yes
9980485,2022-01-04 11:53:23,681,3416,1,993.34,0.29,Mobile Payment,Location A,11,Tuesday,1,1,705.27,868,20% Off,No,,Yes
9980486,2023-10-01 12:13:03,518,9311,7,687.75,0.41,Credit Card,Location D,12,Tuesday,39,10,2840.41,565,,Yes,,
9980487,,781,5448,3,939.48,0.43,Debit Card,Location C,7,Friday,30,9,1606.51,516,Flash Sale,Yes,,
9980488,2023-10-03 23:06:39,852,1633,5,443.98,0.43,Debit Card,Location A,23,Saturday,40,10,1265.34,726,Buy One Get One Free,No,Spring,
9980489,,774,846,10,729.63,0.34,Cash,Location B,11,Wednesday,46,,4815.56,635,Flash Sale,,Spring,Yes
9980490,2022-02-05 15:50:19,928,6155,2,602.05,0.11,Credit Card,Location A,15,Friday,5,2,1071.65,961,,,Winter,Yes
9980491,2023-07-29 21:59:04,488,2255,2,222.1,0.01,Credit Card,Location B,,Thursday,,7,439.76,213,,No,Fall,Yes
9980492,2023-07-10 04:08:43,543,1126,3,900.08,0.46,Debit Card,Location C,,,28,7,1458.13,291,,,Winter,Yes
9980493,2022-10-16 02:48:08,273,2654,2,921.19,0.16,Debit Card,Location B,2,Saturday,41,10,1547.6,827,,Yes,Fall,No
9980494,2023-09-30 02:38:32,851,5772,1,958.23,0.0,Mobile Payment,Location D,2,Sunday,39,9,958.23,799,Flash Sale,No,Spring,No
9980495,2022-11-09 13:31:25,656,8642,9,54.87,0.14,Cash,Location A,13,Monday,45,11,424.69,284,20% Off,Yes,Spring,
9980496,2022-09-29 11:57:51,760,3957,9,42.14,0.4,,Location B,11,Sunday,39,9,227.56,462,,No,Winter,No
9980497,,626,4726,7,648.95,0.2,Debit Card,Location C,22,Monday,34,12,3634.12,936,Buy One Get One Free,No,Summer,No
9980498,2022-05-10 13:45:55,128,2344,8,786.2,0.47,Mobile Payment,Location B,13,Thursday,19,5,,892,Flash Sale,,Summer,Yes
9980499,2022-10-18 22:26:02,158,1242,6,210.12,0.25,Debit Card,Location D,22,Thursday,42,10,945.54,711,20% Off,No,Fall,Yes
9980500,2023-02-18 01:58:33,286,7225,8,10.58,0.36,Debit Card,Location C,,Tuesday,7,2,54.17,14,,,,Yes
9980501,2023-06-07 20:13:24,131,5682,6,83.16,0.13,,Location B,20,,23,,,318,Flash Sale,Yes,Summer,
9980502,2022-04-16 19:40:50,118,4331,3,610.76,0.25,,Location D,19,,15,4,1374.21,622,,No,Fall,No
9980503,2022-07-13 01:46:06,10,1451,3,82.69,0.05,,Location C,,Tuesday,28,7,235.67,215,Buy One Get One Free,,Spring,
9980504,2022-02-13 07:34:04,595,8342,4,681.97,0.01,Credit Card,Location A,,Friday,6,2,2700.6,881,Buy One Get One Free,,Summer,No
9980505,2022-06-13 07:29:33,800,24,9,696.8,0.06,Credit Card,,7,Wednesday,24,6,5894.93,265,Buy One Get One Free,No,Summer,No
9980506,2023-06-29 13:02:41,411,2494,5,626.9,0.26,Credit Card,Location A,13,Friday,26,6,2319.53,877,20% Off,No,,Yes
9980507,2023-02-10 03:05:15,680,4349,6,448.02,0.23,Debit Card,Location A,3,Monday,6,2,2069.85,512,20% Off,,Fall,
9980508,2023-09-12 11:54:00,104,6538,9,317.05,0.28,Cash,Location A,11,,37,9,2054.48,915,20% Off,,Summer,No
9980509,2023-01-19 01:34:24,318,5392,5,861.33,0.0,Mobile Payment,Location C,1,Saturday,3,1,4306.65,784,Flash Sale,,Summer,Yes
9980510,2022-11-08 23:49:21,479,6789,7,765.12,0.11,,Location D,23,Sunday,45,11,4766.7,295,,Yes,Fall,
9980511,2022-07-08 07:39:08,845,4598,6,770.34,,Credit Card,Location B,7,Wednesday,27,7,4622.04,96,,No,Winter,
9980512,2023-11-02 16:39:39,853,6966,9,,0.49,Credit Card,Location B,16,,44,11,3502.65,809,,Yes,Winter,No
9980513,2022-11-29 03:50:56,142,5619,5,168.63,0.26,Cash,Location D,,Monday,48,11,,748,Buy One Get One Free,No,Winter,Yes
9980514,2022-06-14 14:16:38,756,1153,6,420.04,0.45,Debit Card,,14,Friday,24,6,1386.13,395,Flash Sale,Yes,Spring,No
9980515,2022-08-11 11:03:06,57,4652,6,,0.06,,Location A,11,Tuesday,32,8,420.08,503,20% Off,No,Summer,
9980516,2023-05-17 21:10:26,577,3870,10,249.96,0.1,Cash,Location D,21,Thursday,20,,2249.64,406,Buy One Get One Free,Yes,Fall,
9980517,2023-08-14 03:46:36,60,1077,8,712.02,0.31,Debit Card,Location C,3,Saturday,33,8,,935,Buy One Get One Free,Yes,Summer,Yes
9980518,2023-02-21 15:27:16,401,1209,6,381.37,0.47,Credit Card,Location D,15,Wednesday,8,2,1212.76,92,Buy One Get One Free,Yes,Spring,No
9980519,2023-09-15 04:45:04,51,2717,4,807.18,,,Location D,4,Thursday,37,9,3228.72,593,Buy One Get One Free,No,,No
9980520,2023-07-17 16:32:52,682,4976,9,928.63,,,Location C,16,,29,7,8357.67,505,Flash Sale,No,Spring,Yes
9980521,2022-09-24 12:34:25,201,5738,4,27.33,0.21,Debit Card,Location C,12,Monday,38,9,86.36,418,20% Off,,Summer,Yes
9980522,2022-03-18 20:09:55,157,2263,3,,,,Location D,20,Friday,11,3,2155.28,735,Buy One Get One Free,,Spring,Yes
9980523,2022-04-16 05:39:30,453,1375,5,378.69,0.27,Debit Card,,5,Sunday,15,4,1382.22,15,20% Off,,Spring,No
9980524,2023-08-06 18:09:50,381,6013,2,695.78,0.47,Cash,Location B,18,Saturday,31,,737.53,33,,Yes,Summer,
9980525,2023-12-13 15:44:44,342,5498,2,63.63,0.11,Credit Card,Location D,15,Wednesday,50,12,113.26,151,Buy One Get One Free,,Spring,No
9980526,2022-10-22 22:37:54,28,6186,1,644.02,0.03,,Location D,22,Wednesday,42,10,624.7,497,20% Off,Yes,,
9980527,2023-03-21 12:18:16,194,3091,6,471.41,0.25,,Location A,12,Monday,12,3,2121.35,989,Flash Sale,Yes,Summer,Yes
9980528,,755,6221,10,462.7,0.3,Mobile Payment,Location B,7,Monday,46,4,3238.9,77,,No,Summer,Yes
9980529,2022-03-04 18:22:44,938,642,2,,0.19,,Location B,18,Saturday,9,3,36.64,253,Buy One Get One Free,No,,
9980530,2023-06-20 17:06:42,255,1742,2,339.62,0.05,Credit Card,Location B,17,Wednesday,25,6,645.28,632,20% Off,,Spring,
9980531,2022-08-04 23:48:16,470,4667,4,,0.5,Mobile Payment,,23,Saturday,31,8,4599.48,616,20% Off,,Summer,No
9980532,2022-02-21 09:56:40,590,6387,3,,0.47,Mobile Payment,Location C,9,Friday,8,2,3522.61,710,,Yes,,
9980533,,212,1170,6,480.31,0.24,Cash,,,Thursday,49,6,2190.21,521,Buy One Get One Free,No,Fall,No
9980534,2022-07-25 07:15:48,194,7051,1,384.69,0.25,Debit Card,Location B,7,Sunday,30,7,288.52,294,,Yes,Spring,No
9980535,2023-10-27 14:43:40,490,8875,10,828.48,0.08,Debit Card,Location B,14,Sunday,43,10,7622.02,154,,Yes,Summer,No
9980536,2022-10-20 14:47:17,98,5493,7,231.2,0.43,Debit Card,Location A,14,Tuesday,42,10,922.49,138,20% Off,No,Fall,
9980537,2023-11-12 13:21:06,780,2374,5,362.72,0.49,Mobile Payment,Location C,13,Friday,45,11,924.94,846,Flash Sale,,Spring,Yes
9980538,2023-11-01 04:37:36,73,6463,9,552.32,0.09,Debit Card,,4,Saturday,44,11,4523.5,474,Flash Sale,No,Summer,Yes
9980539,2023-06-13 11:25:06,632,713,10,585.24,0.38,,Location C,11,Wednesday,24,6,3628.49,271,20% Off,,Fall,No
9980540,2022-10-27 09:56:57,539,4927,2,440.48,0.27,,Location C,9,Thursday,43,10,643.1,718,,No,Summer,Yes
9980541,2022-01-21 14:43:43,782,5981,1,947.89,0.2,,Location C,14,Saturday,,1,758.31,575,20% Off,,Winter,
9980542,,235,3518,5,595.67,0.49,Cash,Location B,16,Wednesday,34,12,1518.96,532,20% Off,No,Winter,No
9980543,2022-12-21 15:34:39,381,2563,6,899.15,0.12,Mobile Payment,Location D,15,Wednesday,51,12,4747.51,594,20% Off,Yes,,Yes
9980544,2022-06-04 11:11:28,331,9115,1,707.83,0.48,Mobile Payment,,11,Saturday,22,6,368.07,496,20% Off,,Fall,Yes
9980545,2023-02-23 21:32:53,866,7816,4,256.78,0.4,Credit Card,,21,Friday,8,2,616.27,22,Buy One Get One Free,,,
9980546,2023-02-24 17:02:07,979,4504,5,865.06,0.11,,Location A,17,Monday,8,2,3849.52,136,,No,Winter,Yes
9980547,2022-01-11 16:54:40,817,6565,3,497.64,0.07,Credit Card,Location D,,Thursday,2,1,1388.42,519,Flash Sale,Yes,,
9980548,2022-10-22 07:12:28,584,1333,10,696.91,0.14,Debit Card,,7,Wednesday,42,10,5993.43,878,Buy One Get One Free,,Spring,
9980549,2023-07-12 06:09:54,325,6535,8,688.15,0.02,,Location A,6,Sunday,28,7,5395.1,544,Flash Sale,No,Summer,Yes
9980550,2022-08-31 17:47:33,428,9558,8,447.52,0.32,Mobile Payment,Location D,17,Tuesday,35,8,2434.51,555,,,Spring,
9980551,2022-09-07 07:07:05,175,9560,7,249.14,0.16,Cash,Location D,7,Friday,36,9,1464.94,537,20% Off,,Spring,No
9980552,2022-02-06 10:59:59,313,9777,4,96.22,0.17,,Location B,10,Wednesday,5,2,319.45,618,Buy One Get One Free,,Winter,No
9980553,2023-01-06 00:24:17,690,3801,4,430.15,0.29,Debit Card,Location D,0,Tuesday,1,1,1221.63,899,,No,Summer,No
9980554,2022-12-23 05:09:50,638,61,9,484.72,0.04,Mobile Payment,Location D,5,Friday,51,12,4187.98,104,20% Off,Yes,Fall,No
9980555,2023-04-21 03:45:01,439,9214,9,963.35,0.46,Debit Card,Location C,3,Thursday,16,4,4681.88,150,Buy One Get One Free,,,No
9980556,2023-07-21 22:21:36,189,1100,6,845.58,0.22,Mobile Payment,Location D,22,Sunday,29,7,3957.31,225,Flash Sale,No,,Yes
9980557,2023-10-17 20:29:37,845,9760,7,139.09,0.17,,Location B,20,Saturday,42,10,808.11,413,20% Off,,Winter,
9980558,2022-07-03 06:45:55,742,7166,10,193.33,0.45,Credit Card,,6,Wednesday,26,7,1063.32,743,Buy One Get One Free,,Summer,No
9980559,2022-04-27 01:09:08,787,8157,3,514.61,0.1,,Location B,1,,17,4,1389.45,166,,No,Summer,
9980560,2022-03-23 15:27:35,2,7728,1,106.05,0.06,,Location A,15,Tuesday,12,3,99.69,54,Flash Sale,Yes,Fall,No
9980561,2022-08-06 18:21:12,152,1940,6,225.83,0.06,Mobile Payment,Location A,,Thursday,31,8,1273.68,374,,,,
9980562,2023-04-03 17:05:20,857,9391,9,800.58,0.46,Credit Card,Location A,17,,14,4,3890.82,757,20% Off,No,,No
9980563,2022-10-18 00:35:38,618,9197,10,460.08,,,Location D,0,Friday,42,10,4600.8,170,Flash Sale,Yes,Winter,No
9980564,2023-02-28 02:02:15,182,1202,5,121.69,0.37,,Location D,2,Saturday,9,2,383.32,222,Buy One Get One Free,,Summer,Yes
9980565,2023-11-17 19:10:00,578,689,6,600.43,0.45,Debit Card,Location A,19,Thursday,46,11,1981.42,162,20% Off,,,No
9980566,2023-07-22 13:38:49,116,1123,1,891.18,0.45,Debit Card,,,Saturday,,7,490.15,114,Flash Sale,No,,No
9980567,2023-12-17 08:35:54,252,9712,10,537.87,0.43,Mobile Payment,Location A,8,Thursday,50,12,3065.86,578,Buy One Get One Free,,Spring,Yes
9980568,2022-11-04 13:24:15,81,1074,3,842.6,,Cash,Location D,13,Thursday,,11,2527.8,586,Flash Sale,Yes,Winter,Yes
9980569,2022-12-11 03:46:52,124,4501,9,919.43,0.47,Debit Card,Location C,3,Tuesday,49,,4385.68,385,20% Off,No,Winter,Yes
9980570,2022-01-06 09:09:24,75,3993,3,326.98,0.49,Cash,Location B,9,Tuesday,1,1,500.28,14,20% Off,No,Spring,Yes
9980571,2023-10-14 01:39:04,226,420,10,,0.12,,Location A,1,Saturday,41,10,849.38,33,20% Off,Yes,Spring,No
9980572,2023-09-13 21:48:59,304,5825,10,830.86,0.37,Cash,Location A,21,Wednesday,37,9,5234.42,952,,,Winter,No
9980573,2022-12-17 22:53:24,356,3341,7,598.83,0.15,,Location A,22,,50,12,3563.04,335,Flash Sale,No,Summer,No
9980574,2023-02-16 11:56:08,465,4436,3,795.96,0.18,Credit Card,,11,Wednesday,7,,1958.06,450,,Yes,Fall,No
9980575,2023-10-17 02:08:54,747,7309,10,806.16,0.26,Cash,Location B,2,Thursday,42,10,5965.58,608,20% Off,,Summer,No
9980576,2022-05-13 08:32:37,130,5189,8,47.88,0.31,Credit Card,Location D,8,Monday,19,5,264.3,730,,Yes,Spring,
9980577,2022-11-01 16:44:06,169,2706,9,188.33,0.17,Mobile Payment,Location B,16,Tuesday,44,11,1406.83,976,Buy One Get One Free,No,Summer,No
9980578,2022-12-27 00:31:11,211,1024,2,499.42,0.18,Mobile Payment,Location B,0,Saturday,52,12,819.05,919,Flash Sale,,Summer,
9980579,2022-10-23 23:24:54,544,6525,10,674.94,0.23,,Location D,,Wednesday,42,10,5197.04,709,Flash Sale,Yes,Fall,
9980580,2023-03-01 14:49:32,312,9548,7,550.8,0.26,,Location D,14,Saturday,9,3,2853.14,800,,Yes,Fall,No
9980581,2022-04-29 20:48:21,706,3533,4,5.81,0.12,Debit Card,,20,Wednesday,,4,20.45,731,20% Off,No,Spring,Yes
9980582,2023-02-24 03:12:33,966,5361,7,464.21,0.18,Credit Card,Location A,3,Thursday,8,2,2664.57,799,Flash Sale,Yes,Fall,No
9980583,2022-01-26 08:44:56,671,8393,5,760.15,0.41,Credit Card,,8,Thursday,4,1,2242.44,496,,No,Fall,
9980584,,841,4858,7,948.81,0.15,Cash,,19,,4,8,5645.42,203,20% Off,,,No
9980585,2023-03-08 14:41:19,454,3834,2,556.58,0.28,Mobile Payment,Location B,14,Saturday,10,3,801.48,418,Flash Sale,Yes,Winter,Yes
9980586,2022-06-13 22:50:19,457,8235,3,144.6,0.13,Credit Card,Location B,22,Tuesday,24,,377.41,728,,,Spring,No
9980587,2023-05-23 22:26:35,404,6284,10,877.73,0.28,Credit Card,Location C,22,Tuesday,21,5,,80,20% Off,Yes,Fall,No
9980588,2023-11-09 07:47:10,971,8663,7,22.37,0.48,Cash,Location D,7,Wednesday,45,11,81.43,440,,No,,No
9980589,2023-10-19 17:08:33,527,3006,9,902.02,0.01,Mobile Payment,Location D,17,Monday,42,10,8037.0,902,Buy One Get One Free,No,Winter,Yes
9980590,2022-12-16 08:05:32,907,937,3,694.56,0.07,Debit Card,,8,Wednesday,50,12,1937.82,136,Buy One Get One Free,,Spring,No
9980591,2023-03-24 20:37:35,960,3349,4,92.27,0.31,,Location C,20,Thursday,12,3,254.67,676,,No,Winter,No
9980592,,282,9427,4,368.3,0.04,,Location A,,Wednesday,22,11,1414.27,591,20% Off,Yes,Winter,Yes
9980593,2023-10-12 01:23:42,594,5319,7,843.03,0.5,Debit Card,Location B,1,Tuesday,41,10,2950.61,131,,No,,
9980594,2022-02-02 01:52:44,3,594,9,953.55,0.28,Credit Card,Location A,1,Sunday,,2,6179.0,779,Buy One Get One Free,Yes,,
9980595,2023-11-23 14:06:53,390,8014,7,516.88,0.31,Debit Card,Location D,14,,47,11,2496.53,659,,Yes,Summer,No
9980596,2023-01-19 01:15:59,149,6289,3,463.89,0.44,,Location D,1,Wednesday,3,1,779.34,273,20% Off,,Fall,No
9980597,2022-01-16 08:31:06,252,5718,6,949.71,0.03,Mobile Payment,Location B,8,Thursday,2,1,5527.31,556,Flash Sale,,,No
9980598,2023-08-04 01:48:09,565,4213,3,8.02,0.37,Debit Card,,1,Sunday,31,8,15.16,733,,No,Summer,
9980599,2022-01-02 22:53:44,962,3058,4,882.9,0.0,,Location C,22,Saturday,52,1,3531.6,923,Buy One Get One Free,,,
9980600,2023-03-18 12:47:35,888,1583,5,384.92,0.19,,Location C,12,Thursday,11,3,1558.93,348,Buy One Get One Free,Yes,Summer,
9980601,2023-12-17 02:48:05,786,1175,4,497.79,0.48,,Location B,2,Thursday,50,12,1035.4,10,20% Off,Yes,Winter,No
9980602,2023-12-26 05:41:44,370,2614,3,897.4,0.27,Credit Card,Location D,5,Friday,52,12,1965.31,669,Flash Sale,,Winter,Yes
9980603,2023-09-23 20:27:17,827,8834,2,767.27,0.23,Debit Card,Location A,20,Wednesday,38,9,1181.6,532,Buy One Get One Free,No,Spring,Yes
9980604,2023-02-15 05:29:24,32,4068,1,281.75,0.25,Debit Card,Location D,5,Tuesday,7,2,211.31,280,,,,Yes
9980605,2023-03-20 03:10:12,154,8297,8,,0.41,Debit Card,Location B,3,,12,3,2154.64,421,,Yes,Winter,
9980606,,663,1009,9,386.61,0.19,Cash,Location A,12,Sunday,43,11,2818.39,716,,Yes,Winter,
9980607,2023-03-31 19:38:31,189,8738,4,184.76,0.45,Credit Card,Location B,19,,13,3,406.47,627,20% Off,Yes,,
9980608,2023-02-21 19:23:41,510,8318,1,60.08,0.49,Mobile Payment,Location B,19,Wednesday,8,2,30.64,3,,No,Summer,
9980609,2022-09-06 06:35:22,636,4165,3,533.12,0.27,Mobile Payment,Location C,6,Wednesday,,9,1167.53,396,,,Fall,
9980610,2023-09-20 04:11:59,454,2219,7,770.82,0.35,,Location B,,Saturday,38,9,3507.23,729,,No,,
9980611,2023-12-11 19:43:03,208,4659,8,430.05,0.18,,,19,Tuesday,50,12,2821.13,196,20% Off,,,No
9980612,2022-03-02 09:58:45,225,7789,10,441.1,0.22,,Location A,9,Sunday,9,3,3440.58,202,Buy One Get One Free,,Spring,
9980613,2023-05-01 15:21:16,6,1896,7,902.77,0.06,,,15,Monday,18,5,,871,Buy One Get One Free,,Fall,
9980614,2023-05-23 16:20:19,471,8649,1,781.81,0.14,Debit Card,,16,Monday,21,5,672.36,447,20% Off,Yes,Summer,Yes
9980615,,677,1981,8,699.62,,Mobile Payment,Location C,8,,30,3,,927,Buy One Get One Free,,,
9980616,2023-06-13 21:26:57,674,5469,4,550.77,0.14,,Location A,,Monday,,6,1894.65,834,Buy One Get One Free,No,Spring,
9980617,2023-07-04 16:45:33,178,117,9,468.27,0.03,Cash,,16,,27,7,,584,Flash Sale,No,Spring,No
9980618,2023-05-12 18:21:05,519,945,8,515.31,0.02,Credit Card,Location C,18,Tuesday,,5,4040.03,602,,Yes,,Yes
9980619,2022-01-25 03:14:03,978,3526,2,317.32,0.25,,Location C,3,Thursday,4,1,475.98,922,Flash Sale,Yes,Fall,
9980620,2023-07-25 10:18:46,568,2703,2,639.45,0.02,Mobile Payment,Location B,10,Monday,30,7,1253.32,585,Buy One Get One Free,Yes,Summer,
9980621,2022-01-18 04:01:12,789,883,4,352.66,0.42,Mobile Payment,Location C,4,Monday,3,1,,923,,,Summer,
9980622,2022-09-13 04:10:07,61,4307,5,429.13,0.32,Credit Card,Location C,4,Thursday,37,9,1459.04,922,20% Off,Yes,Spring,
9980623,2022-02-06 05:37:50,100,2168,8,894.0,,Cash,Location D,5,Sunday,5,2,7152.0,614,20% Off,No,Winter,No
9980624,2022-04-27 13:13:36,647,9792,10,73.39,0.21,Cash,Location C,13,Sunday,17,4,579.78,515,20% Off,No,Fall,
9980625,2023-01-26 11:50:30,334,1564,8,484.41,0.27,,Location D,11,,4,1,2828.95,342,Buy One Get One Free,Yes,Spring,Yes
9980626,2023-01-20 10:21:38,463,9400,7,645.69,0.49,Cash,Location B,10,Saturday,3,1,2305.11,703,,,,
9980627,2023-10-04 11:08:35,173,1292,7,484.28,0.38,Mobile Payment,Location D,11,Wednesday,40,10,2101.78,372,20% Off,Yes,,Yes
9980628,2023-02-12 05:43:53,881,3156,4,818.61,0.06,Cash,,5,Wednesday,6,2,3077.97,581,Buy One Get One Free,,Fall,Yes
9980629,2023-09-04 13:33:10,866,2600,4,415.03,0.14,Debit Card,Location B,13,Sunday,36,9,1427.7,971,,Yes,,Yes
9980630,2023-12-30 20:58:47,794,7781,1,74.73,,Debit Card,Location C,20,Sunday,,,74.73,780,,Yes,Fall,No
9980631,2023-08-25 06:49:40,367,7926,8,453.26,0.37,Credit Card,Location D,6,Thursday,34,8,2284.43,806,,Yes,Spring,
9980632,2022-10-07 12:33:35,160,5889,10,,0.41,Debit Card,Location A,12,Thursday,,10,3678.79,433,20% Off,Yes,Fall,Yes
9980633,2022-03-24 00:31:43,319,3494,5,704.22,0.12,Cash,Location B,0,,12,3,,613,Buy One Get One Free,No,Winter,Yes
9980634,2022-08-11 10:20:54,974,3944,9,371.05,0.07,Credit Card,Location D,10,Thursday,32,8,3105.69,982,Buy One Get One Free,No,Fall,
9980635,2023-09-05 17:53:06,652,7758,8,702.27,0.38,Mobile Payment,Location C,17,Saturday,36,9,3483.26,910,Flash Sale,,Fall,
9980636,2022-01-16 12:32:38,353,1660,2,971.28,0.05,Cash,,12,Wednesday,2,1,1845.43,375,Flash Sale,No,Fall,No
9980637,2023-02-01 02:24:21,615,8907,10,911.57,0.33,,Location D,2,Saturday,5,2,6107.52,617,20% Off,Yes,Fall,
9980638,2022-08-16 05:22:18,640,7261,8,232.03,,Credit Card,Location C,5,Sunday,33,8,1856.24,634,Flash Sale,No,Fall,Yes
9980639,2022-01-09 14:52:38,554,5256,6,484.88,0.18,Mobile Payment,Location C,14,,1,1,2385.61,307,20% Off,,Spring,Yes
9980640,2022-03-18 16:58:02,89,45,5,574.46,0.21,Mobile Payment,Location D,16,,11,3,2269.12,114,Flash Sale,Yes,,Yes
9980641,2022-05-03 02:09:34,902,4360,9,594.48,0.43,Cash,,2,Wednesday,18,5,3049.68,291,Buy One Get One Free,Yes,,
9980642,2022-06-10 14:22:48,684,7939,8,525.56,0.35,Credit Card,Location B,14,Wednesday,23,6,2732.91,466,20% Off,Yes,Winter,
9980643,2022-12-28 09:54:26,811,5009,9,308.76,0.21,Credit Card,Location A,9,Saturday,52,12,2195.28,731,Buy One Get One Free,Yes,Spring,
9980644,,380,4186,7,,0.46,Debit Card,Location D,17,Saturday,19,6,136.96,633,Buy One Get One Free,,Spring,Yes
9980645,,438,519,3,462.96,0.4,Debit Card,Location A,1,Friday,12,11,833.33,149,,No,,Yes
9980646,2022-08-12 18:32:19,410,1885,6,978.28,0.28,Debit Card,Location B,18,Friday,32,8,4226.17,383,Buy One Get One Free,Yes,Spring,
9980647,2022-11-24 23:56:21,157,7723,4,67.36,0.45,Cash,Location B,23,Tuesday,47,11,148.19,56,20% Off,,Winter,
9980648,2022-01-29 03:12:13,575,5111,1,132.58,0.14,Debit Card,Location A,,,4,1,114.02,838,Flash Sale,,Winter,No
9980649,2022-05-21 07:54:45,886,3790,3,314.73,0.04,Credit Card,Location A,7,,20,5,906.42,251,Buy One Get One Free,No,Summer,
9980650,2022-09-29 07:27:29,679,8385,6,230.65,0.35,Credit Card,Location A,7,Tuesday,39,9,899.54,642,20% Off,Yes,,
9980651,2022-08-31 01:42:54,631,5238,4,839.35,0.45,,Location D,1,Saturday,,8,1846.57,781,Buy One Get One Free,,Fall,No
9980652,2023-05-05 12:55:00,692,658,2,,0.29,Credit Card,,12,Wednesday,18,5,1887.01,699,Buy One Get One Free,,,No
9980653,2023-09-27 18:05:36,899,929,2,429.59,0.01,Cash,,18,Monday,39,9,850.59,593,Buy One Get One Free,No,Spring,Yes
9980654,2022-10-17 15:46:55,528,298,10,53.17,0.36,Credit Card,Location C,15,Wednesday,42,10,340.29,864,Flash Sale,No,Winter,No
9980655,2022-04-24 22:11:24,668,9709,6,336.45,0.09,Credit Card,Location B,22,Saturday,16,4,1837.02,310,Flash Sale,Yes,Fall,Yes
9980656,2022-07-14 07:27:38,69,1779,8,114.36,0.38,Mobile Payment,Location C,7,,,7,567.23,437,Flash Sale,Yes,Spring,No
9980657,2023-08-16 04:25:19,799,7812,9,120.42,0.07,Cash,Location B,4,Thursday,33,8,1007.92,68,20% Off,,Fall,
9980658,2023-04-13 23:02:24,12,189,7,172.19,0.03,Debit Card,Location A,23,Monday,15,4,,407,20% Off,,Winter,No
9980659,2023-11-14 22:28:51,704,6500,6,857.64,0.26,,Location D,22,,46,11,3807.92,358,20% Off,,Spring,
9980660,2023-10-16 13:34:42,137,1275,7,630.8,0.44,Debit Card,Location A,13,Sunday,42,10,2472.74,668,20% Off,Yes,Spring,Yes
9980661,2022-09-11 08:57:34,421,2873,10,968.19,0.23,Cash,Location B,8,Friday,36,9,7455.06,937,,,Summer,No
9980662,2023-09-29 00:38:20,354,8245,8,200.58,0.1,Credit Card,Location C,0,,39,9,1444.18,16,Buy One Get One Free,,Summer,No
9980663,2022-09-03 18:56:24,957,1195,3,300.88,0.16,Credit Card,Location A,18,Sunday,35,9,758.22,967,20% Off,,Summer,
9980664,2023-02-22 13:51:41,488,4146,8,239.25,0.37,Debit Card,,13,Wednesday,8,2,,754,20% Off,Yes,Winter,No
9980665,2023-09-13 17:57:02,387,5403,4,66.03,0.18,Credit Card,,17,Sunday,,9,216.58,732,Buy One Get One Free,No,Spring,No
9980666,2023-02-23 22:07:09,874,3588,5,488.76,0.43,Cash,,22,Monday,8,2,1392.97,809,,No,,Yes
9980667,2022-08-31 21:43:23,414,3779,10,683.71,0.46,,Location D,21,Tuesday,35,8,3692.03,60,Buy One Get One Free,Yes,,No
9980668,2022-05-25 17:07:08,410,7895,9,769.09,0.06,Debit Card,Location C,17,Wednesday,21,5,6506.5,153,20% Off,Yes,Fall,No
9980669,2022-04-07 01:07:09,64,2443,1,,0.28,Debit Card,,1,Friday,14,4,1127.45,544,Buy One Get One Free,No,,
9980670,2022-01-23 16:19:34,516,3294,7,435.08,0.38,Cash,Location A,16,Monday,,1,1888.25,867,Flash Sale,No,Spring,Yes
9980671,2022-05-27 13:41:48,240,4397,8,854.47,0.04,,Location A,13,Sunday,21,5,,998,20% Off,No,,Yes
9980672,2022-09-22 21:42:15,828,5812,7,,0.09,Mobile Payment,Location A,21,Wednesday,38,9,1674.35,782,Flash Sale,,Summer,No
9980673,2023-12-05 14:45:30,856,2587,4,30.37,0.49,Cash,Location D,14,Saturday,49,12,61.95,347,20% Off,Yes,,No
9980674,2022-09-19 18:43:40,151,4504,1,270.0,0.44,Mobile Payment,Location A,18,Saturday,38,9,,830,Buy One Get One Free,No,Fall,Yes
9980675,2023-07-26 06:23:41,782,3150,8,126.43,0.23,Debit Card,,6,Monday,30,7,778.81,129,,,Summer,No
9980676,2023-06-13 20:06:20,37,4835,7,699.33,0.01,Credit Card,Location A,20,,,6,,401,Flash Sale,Yes,Summer,
9980677,,288,9282,4,980.48,0.31,Credit Card,Location A,22,Sunday,21,7,2706.12,716,Buy One Get One Free,Yes,Winter,Yes
9980678,2022-01-07 16:53:28,213,7304,5,538.89,0.49,Mobile Payment,,16,Friday,1,1,1374.17,588,Buy One Get One Free,No,Spring,
